timestamp,Infrared to Red Signal Ratio
10/29/23 14:02:00,0
10/29/23 14:03:00,0
10/29/23 14:04:00,0
10/29/23 14:05:00,0
10/29/23 14:06:00,0
10/29/23 14:07:00,0
10/29/23 14:08:00,0
10/29/23 14:09:00,0
10/29/23 14:10:00,0
10/29/23 14:11:00,0
10/29/23 14:12:00,0
10/29/23 14:13:00,0
10/29/23 14:14:00,8
10/29/23 14:15:00,0
10/29/23 14:16:00,21
10/29/23 14:17:00,0
10/29/23 14:18:00,17
10/29/23 14:19:00,-8
10/29/23 14:20:00,15
10/29/23 14:21:00,42
10/29/23 14:22:00,0
10/29/23 14:23:00,-6
10/29/23 14:24:00,4
10/29/23 14:25:00,-2
10/29/23 14:26:00,0
10/29/23 14:27:00,26
10/29/23 14:28:00,-3
10/29/23 14:29:00,13
10/29/23 14:30:00,0
10/29/23 14:31:00,0
10/29/23 14:32:00,12
