timestamp,Infrared to Red Signal Ratio
10/25/23 01:52:30,22
10/25/23 01:53:30,9
10/25/23 01:54:30,1
10/25/23 01:55:30,2
10/25/23 01:56:30,13
10/25/23 01:57:30,48
10/25/23 01:58:30,0
10/25/23 01:59:30,36
10/25/23 02:00:30,8
10/25/23 02:01:30,15
10/25/23 02:02:30,0
10/25/23 02:03:30,-3
10/25/23 02:04:30,8
10/25/23 02:05:30,2
10/25/23 02:06:30,16
10/25/23 02:07:30,21
10/25/23 02:08:30,0
10/25/23 02:09:30,0
10/25/23 02:10:30,2
10/25/23 02:11:30,6
10/25/23 02:12:30,0
10/25/23 02:13:30,-2
10/25/23 02:14:30,0
10/25/23 02:15:30,4
10/25/23 02:16:30,0
10/25/23 02:17:30,0
10/25/23 02:18:30,2
10/25/23 02:19:30,-16
10/25/23 02:20:30,0
10/25/23 02:21:30,6
10/25/23 02:22:30,6
10/25/23 02:23:30,42
10/25/23 02:24:30,0
10/25/23 02:25:30,-41
10/25/23 02:26:30,-2
10/25/23 02:27:30,13
10/25/23 02:28:30,-3
10/25/23 02:29:30,18
10/25/23 02:30:30,-2
10/25/23 02:31:30,2
10/25/23 02:32:30,6
10/25/23 02:33:30,-33
10/25/23 02:34:30,-3
10/25/23 02:35:30,7
10/25/23 02:36:30,-9
10/25/23 02:37:30,0
10/25/23 02:38:30,30
10/25/23 02:39:30,13
10/25/23 02:40:30,-3
10/25/23 02:41:30,75
10/25/23 02:42:30,13
10/25/23 02:43:30,43
10/25/23 02:44:30,0
10/25/23 02:45:30,-30
10/25/23 02:46:30,0
10/25/23 02:47:30,9
10/25/23 02:48:30,17
10/25/23 02:49:30,0
10/25/23 02:50:30,0
10/25/23 02:51:30,5
10/25/23 02:52:30,2
10/25/23 02:53:30,6
10/25/23 02:54:30,-2
10/25/23 02:55:30,-10
10/25/23 02:56:30,0
10/25/23 02:57:30,2
10/25/23 02:58:30,-8
10/25/23 02:59:30,1
10/25/23 03:00:30,-18
10/25/23 03:01:30,4
10/25/23 03:02:30,2
10/25/23 03:03:30,18
10/25/23 03:04:30,40
10/25/23 03:05:30,2
10/25/23 03:06:30,0
10/25/23 03:07:30,0
10/25/23 03:08:30,4
10/25/23 03:09:30,10
10/25/23 03:10:30,3
10/25/23 03:11:30,0
10/25/23 03:12:30,1
10/25/23 03:13:30,0
10/25/23 03:14:30,22
10/25/23 03:15:30,0
10/25/23 03:16:30,15
10/25/23 03:17:30,-40
10/25/23 03:18:30,0
10/25/23 03:19:30,0
10/25/23 03:20:30,-50
10/25/23 03:21:30,64
10/25/23 03:22:30,0
10/25/23 03:23:30,-43
10/25/23 03:24:30,12
10/25/23 03:25:30,0
10/25/23 03:26:30,0
10/25/23 03:27:30,0
10/25/23 03:28:30,0
10/25/23 03:29:30,-4
10/25/23 03:30:30,0
10/25/23 03:31:30,0
10/25/23 03:32:30,0
10/25/23 03:33:30,0
10/25/23 03:34:30,0
10/25/23 03:35:30,16
10/25/23 03:36:30,-11
10/25/23 03:37:30,-44
10/25/23 03:38:30,-7
10/25/23 03:39:30,-8
10/25/23 03:40:30,-32
10/25/23 03:41:30,-2
10/25/23 03:42:30,4
10/25/23 03:43:30,-10
10/25/23 03:44:30,1
10/25/23 03:45:30,22
10/25/23 03:46:30,0
10/25/23 03:47:30,0
10/25/23 03:48:30,13
10/25/23 03:49:30,4
10/25/23 03:50:30,0
10/25/23 03:51:30,0
10/25/23 03:52:30,3
10/25/23 03:53:30,-2
10/25/23 03:54:30,-7
10/25/23 03:55:30,30
10/25/23 03:56:30,-8
10/25/23 03:57:30,-1
10/25/23 03:58:30,-4
10/25/23 03:59:30,3
10/25/23 04:00:30,30
10/25/23 04:01:30,8
10/25/23 04:02:30,-6
10/25/23 04:03:30,3
10/25/23 04:04:30,-4
10/25/23 04:05:30,-35
10/25/23 04:06:30,20
10/25/23 04:07:30,-2
10/25/23 04:08:30,-26
10/25/23 04:09:30,20
10/25/23 04:10:30,1
10/25/23 04:11:30,0
10/25/23 04:12:30,-15
10/25/23 04:13:30,21
10/25/23 04:14:30,-1
10/25/23 04:15:30,-4
10/25/23 04:16:30,1
10/25/23 04:17:30,-3
10/25/23 04:18:30,64
10/25/23 04:19:30,0
10/25/23 04:20:30,6
10/25/23 04:21:30,0
10/25/23 04:22:30,-4
10/25/23 04:23:30,-8
10/25/23 04:24:30,-1
10/25/23 04:25:30,0
10/25/23 04:26:30,-4
10/25/23 04:27:30,13
10/25/23 04:28:30,0
10/25/23 04:29:30,0
10/25/23 04:30:30,2
10/25/23 04:31:30,-9
10/25/23 04:32:30,0
10/25/23 04:33:30,0
10/25/23 04:34:30,-4
10/25/23 04:35:30,0
10/25/23 04:36:30,0
10/25/23 04:37:30,0
10/25/23 04:38:30,0
10/25/23 04:39:30,0
10/25/23 04:40:30,0
10/25/23 04:41:30,0
10/25/23 04:42:30,24
10/25/23 04:43:30,0
10/25/23 04:44:30,0
10/25/23 04:45:30,0
10/25/23 04:46:30,0
10/25/23 04:47:30,0
10/25/23 04:48:30,0
10/25/23 04:49:30,0
10/25/23 04:50:30,0
10/25/23 04:51:30,0
10/25/23 04:52:30,0
10/25/23 04:53:30,0
10/25/23 04:54:30,-17
10/25/23 04:55:30,4
10/25/23 04:56:30,1
10/25/23 04:57:30,0
10/25/23 04:58:30,17
10/25/23 04:59:30,16
10/25/23 05:00:30,24
10/25/23 05:01:30,14
10/25/23 05:02:30,-8
10/25/23 05:03:30,53
10/25/23 05:04:30,2
10/25/23 05:05:30,39
10/25/23 05:06:30,-5
10/25/23 05:07:30,1
10/25/23 05:08:30,1
10/25/23 05:09:30,-14
10/25/23 05:10:30,-3
10/25/23 05:11:30,4
10/25/23 05:12:30,10
10/25/23 05:13:30,0
10/25/23 05:14:30,-1
10/25/23 05:15:30,33
10/25/23 05:16:30,0
10/25/23 05:17:30,0
10/25/23 05:18:30,-2
10/25/23 05:19:30,47
10/25/23 05:20:30,13
10/25/23 05:21:30,4
10/25/23 05:22:30,-12
10/25/23 05:23:30,12
10/25/23 05:24:30,-4
10/25/23 05:25:30,-8
10/25/23 05:26:30,-6
10/25/23 05:27:30,0
10/25/23 05:28:30,-10
10/25/23 05:29:30,-3
10/25/23 05:30:30,0
10/25/23 05:31:30,24
10/25/23 05:32:30,0
10/25/23 05:33:30,-64
10/25/23 05:34:30,-15
10/25/23 05:35:30,1
10/25/23 05:36:30,0
10/25/23 05:37:30,0
10/25/23 05:38:30,0
10/25/23 05:39:30,-36
10/25/23 05:40:30,-5
10/25/23 05:41:30,-33
10/25/23 05:42:30,-7
10/25/23 05:43:30,-13
10/25/23 05:44:30,7
10/25/23 05:45:30,46
10/25/23 05:46:30,-1
10/25/23 05:47:30,-41
10/25/23 05:48:30,-6
10/25/23 05:49:30,-40
10/25/23 05:50:30,-5
10/25/23 05:51:30,20
10/25/23 05:52:30,-1
10/25/23 05:53:30,-2
10/25/23 05:54:30,-23
10/25/23 05:55:30,0
10/25/23 05:56:30,-10
10/25/23 05:57:30,36
10/25/23 05:58:30,0
10/25/23 05:59:30,0
10/25/23 06:00:30,-4
10/25/23 06:01:30,1
10/25/23 06:02:30,-42
10/25/23 06:03:30,6
10/25/23 06:04:30,-18
10/25/23 06:05:30,-1
10/25/23 06:06:30,-1
10/25/23 06:07:30,-2
10/25/23 06:08:30,12
10/25/23 06:09:30,29
10/25/23 06:10:30,0
10/25/23 06:11:30,0
10/25/23 06:12:30,5
10/25/23 06:13:30,9
10/25/23 06:14:30,13
10/25/23 06:15:30,-12
10/25/23 06:16:30,7
10/25/23 06:17:30,7
10/25/23 06:18:30,13
10/25/23 06:19:30,0
10/25/23 06:20:30,0
10/25/23 06:21:30,-17
10/25/23 06:22:30,-5
10/25/23 06:23:30,-5
10/25/23 06:24:30,0
10/25/23 06:25:30,15
10/25/23 06:26:30,0
10/25/23 06:27:30,13
10/25/23 06:28:30,0
10/25/23 06:29:30,2
10/25/23 06:30:30,-10
10/25/23 06:31:30,0
10/25/23 06:32:30,0
10/25/23 06:33:30,31
10/25/23 06:34:30,-18
10/25/23 06:35:30,-13
10/25/23 06:36:30,1
10/25/23 06:37:30,-6
10/25/23 06:38:30,15
10/25/23 06:39:30,6
10/25/23 06:40:30,-17
10/25/23 06:41:30,0
10/25/23 06:42:30,-3
10/25/23 06:43:30,4
10/25/23 06:44:30,1
10/25/23 06:45:30,7
10/25/23 06:46:30,0
10/25/23 06:47:30,0
10/25/23 06:48:30,0
10/25/23 06:49:30,0
10/25/23 06:50:30,-6
10/25/23 06:51:30,0
10/25/23 06:52:30,0
10/25/23 06:53:30,3
10/25/23 06:54:30,10
10/25/23 06:55:30,16
10/25/23 06:56:30,-13
10/25/23 06:57:30,2
10/25/23 06:58:30,12
10/25/23 06:59:30,-37
10/25/23 07:00:30,-1
10/25/23 07:01:30,-10
10/25/23 07:02:30,-14
10/25/23 07:03:30,37
10/25/23 07:04:30,0
10/25/23 07:05:30,12
10/25/23 07:06:30,47
10/25/23 07:07:30,-22
10/25/23 07:08:30,0
10/25/23 07:09:30,8
10/25/23 07:10:30,0
10/25/23 07:11:30,7
10/25/23 07:12:30,-2
10/25/23 07:13:30,0
10/25/23 07:14:30,-17
10/25/23 07:15:30,0
10/25/23 07:16:30,0
10/25/23 07:17:30,-14
10/25/23 07:18:30,0
10/25/23 07:19:30,0
10/25/23 07:20:30,0
10/25/23 07:21:30,0
10/25/23 07:22:30,0
10/25/23 07:23:30,14
10/25/23 07:24:30,0
10/25/23 07:25:30,-22
10/25/23 07:26:30,30
10/25/23 07:27:30,-1
10/25/23 07:28:30,0
10/25/23 07:29:30,46
10/25/23 07:30:30,30
10/25/23 07:31:30,-39
10/25/23 07:32:30,-1
10/25/23 07:33:30,-9
10/25/23 07:34:30,-17
10/25/23 07:35:30,20
10/25/23 07:36:30,-4
10/25/23 07:37:30,0
10/25/23 07:38:30,0
10/25/23 07:39:30,12
10/25/23 07:40:30,3
10/25/23 07:41:30,0
10/25/23 07:42:30,0
10/25/23 07:43:30,-15
10/25/23 07:44:30,0
10/25/23 07:45:30,0
10/25/23 07:46:30,-9
10/25/23 07:47:30,-17
10/25/23 07:48:30,0
10/25/23 07:49:30,-7
10/25/23 07:50:30,-9
10/25/23 07:51:30,0
10/25/23 07:52:30,0
10/25/23 07:53:30,2
10/25/23 07:54:30,3
10/25/23 07:55:30,-6
10/25/23 07:56:30,4
10/25/23 07:57:30,2
10/25/23 07:58:30,-9
10/25/23 07:59:30,0
10/25/23 08:00:30,-28
10/25/23 08:01:30,-10
10/25/23 08:02:30,5
10/25/23 08:03:30,20
10/25/23 08:04:30,8
10/25/23 08:05:30,0
10/25/23 08:06:30,-5
10/25/23 08:07:30,0
10/25/23 08:08:30,9
10/25/23 08:09:30,0
10/25/23 08:10:30,0
10/25/23 08:11:30,10
10/25/23 08:12:30,0
10/25/23 08:13:30,0
10/25/23 08:14:30,-4
10/25/23 08:15:30,-9
10/25/23 08:16:30,43
10/25/23 08:17:30,24
10/25/23 08:18:30,4
10/25/23 08:19:30,-4
10/25/23 08:20:30,0
10/25/23 08:21:30,0
10/25/23 08:22:30,0
10/25/23 08:23:30,0
10/25/23 08:24:30,0
10/25/23 08:25:30,0
10/25/23 08:26:30,0
10/25/23 08:27:30,10
10/25/23 08:28:30,0
10/25/23 08:29:30,5
10/25/23 08:30:30,0
10/25/23 08:31:30,0
10/25/23 08:32:30,0
10/25/23 08:33:30,0
10/25/23 08:34:30,0
10/25/23 08:35:30,26
10/25/23 08:36:30,0
10/25/23 08:37:30,12
10/25/23 08:38:30,0
10/25/23 08:39:30,4
10/25/23 08:40:30,0
10/25/23 08:41:30,-13
10/25/23 08:42:30,-5
10/25/23 08:43:30,0
10/25/23 08:44:30,4
10/25/23 08:45:30,4
10/25/23 08:46:30,-36
10/25/23 08:47:30,0
10/25/23 08:48:30,-9
10/25/23 23:01:30,0
10/25/23 23:02:30,0
10/25/23 23:03:30,4
10/25/23 23:04:30,0
10/25/23 23:05:30,0
10/25/23 23:06:30,0
10/25/23 23:07:30,0
10/25/23 23:08:30,0
10/25/23 23:09:30,0
10/25/23 23:10:30,31
10/25/23 23:11:30,-26
10/25/23 23:12:30,2
10/25/23 23:13:30,13
10/25/23 23:14:30,0
10/25/23 23:15:30,0
10/25/23 23:16:30,-10
10/25/23 23:17:30,0
10/25/23 23:18:30,0
10/25/23 23:19:30,0
10/25/23 23:20:30,12
10/25/23 23:21:30,56
10/25/23 23:22:30,0
10/25/23 23:23:30,-73
10/25/23 23:24:30,0
10/25/23 23:25:30,0
10/25/23 23:26:30,0
10/25/23 23:27:30,1
10/25/23 23:28:30,0
10/25/23 23:29:30,0
10/25/23 23:30:30,0
10/25/23 23:31:30,0
