timestamp,Infrared to Red Signal Ratio
10/10/23 00:00:30,0
10/10/23 00:01:30,0
10/10/23 00:02:30,0
10/10/23 00:03:30,0
10/10/23 00:04:33,0
10/10/23 00:05:33,2
10/10/23 00:06:33,0
10/10/23 00:07:33,-4
10/10/23 00:08:33,21
10/10/23 00:09:33,0
10/10/23 00:10:33,-6
10/10/23 00:11:33,1
10/10/23 00:12:33,0
10/10/23 00:13:33,-2
10/10/23 00:14:33,0
10/10/23 00:15:33,0
10/10/23 00:16:33,-22
10/10/23 00:17:33,13
10/10/23 00:18:33,0
10/10/23 00:19:35,0
10/10/23 00:20:35,-9
10/10/23 00:21:35,0
10/10/23 00:22:35,4
10/10/23 00:23:35,0
10/10/23 00:24:35,-3
10/10/23 00:39:01,-4
10/10/23 00:40:01,-31
10/10/23 00:41:01,0
10/10/23 00:42:01,-18
10/10/23 00:43:01,0
10/10/23 00:44:01,0
10/10/23 00:45:01,-12
10/10/23 00:46:29,0
10/10/23 00:47:29,0
10/10/23 00:48:29,0
10/10/23 00:49:31,0
10/10/23 00:50:31,13
10/10/23 00:51:31,0
10/10/23 00:52:31,30
10/10/23 00:53:31,8
10/10/23 00:54:31,18
10/10/23 00:55:31,-56
10/10/23 00:56:31,0
10/10/23 00:57:31,-10
10/10/23 00:58:31,0
10/10/23 00:59:31,0
10/10/23 01:00:31,0
10/10/23 01:01:31,0
10/10/23 01:02:31,13
10/10/23 01:03:31,0
10/10/23 01:04:33,10
10/10/23 01:05:33,0
10/10/23 01:06:33,-29
10/10/23 01:07:33,0
10/10/23 01:08:33,0
10/10/23 01:09:33,-10
10/10/23 01:10:33,0
10/10/23 01:11:33,0
10/10/23 01:12:33,9
10/10/23 01:13:33,-1
10/10/23 01:14:33,0
10/10/23 01:15:33,-14
10/10/23 01:16:33,-4
10/10/23 01:17:33,-13
10/10/23 01:18:33,0
10/10/23 01:19:35,13
10/10/23 01:20:35,0
10/10/23 01:21:35,0
10/10/23 01:22:35,11
10/10/23 01:23:35,-2
10/10/23 01:24:35,0
10/10/23 01:25:35,0
10/10/23 01:26:35,0
10/10/23 01:27:35,2
10/10/23 01:28:35,0
10/10/23 01:29:35,-6
10/10/23 01:30:35,21
10/10/23 01:31:35,0
10/10/23 01:32:35,0
10/10/23 01:33:35,0
10/10/23 01:34:36,0
10/10/23 01:35:36,-28
10/10/23 01:36:36,14
10/10/23 01:37:36,0
10/10/23 01:38:36,0
10/10/23 01:39:36,0
10/10/23 01:40:36,-20
10/10/23 01:41:36,19
10/10/23 01:42:36,-5
10/10/23 01:43:36,0
10/10/23 01:44:36,0
10/10/23 01:45:36,0
10/10/23 01:46:36,17
10/10/23 01:47:36,0
10/10/23 01:48:36,0
10/10/23 01:49:36,-43
10/10/23 01:50:38,-1
