timestamp,Infrared to Red Signal Ratio
10/19/23 01:33:30,-8
10/19/23 01:34:30,4
10/19/23 01:35:30,3
10/19/23 01:36:30,0
10/19/23 01:37:30,0
10/19/23 01:38:30,2
10/19/23 01:39:30,39
10/19/23 01:40:30,-2
10/19/23 01:41:32,0
10/19/23 01:42:32,0
10/19/23 01:43:32,-20
10/19/23 01:44:32,0
10/19/23 01:45:32,39
10/19/23 01:46:32,28
10/19/23 01:47:32,0
10/19/23 01:48:32,8
10/19/23 01:49:32,39
10/19/23 01:50:32,-3
10/19/23 01:51:32,4
10/19/23 01:52:32,0
10/19/23 01:53:32,3
10/19/23 01:54:32,33
10/19/23 01:55:32,4
10/19/23 01:56:33,0
10/19/23 01:57:34,-3
10/19/23 01:58:34,18
10/19/23 01:59:34,-21
10/19/23 02:00:34,0
10/19/23 02:01:34,-1
10/19/23 02:02:34,0
10/19/23 02:03:34,0
10/19/23 02:04:34,-27
10/19/23 02:05:34,-15
10/19/23 02:06:34,-8
10/19/23 02:07:34,-83
10/19/23 02:08:34,-1
10/19/23 02:09:34,0
10/19/23 02:10:34,0
10/19/23 02:11:34,19
10/19/23 02:12:34,10
10/19/23 02:13:34,0
10/19/23 02:14:34,-2
10/19/23 02:15:34,-4
10/19/23 02:16:34,-8
10/19/23 02:17:34,0
10/19/23 02:18:34,-48
10/19/23 02:19:34,-40
10/19/23 02:20:34,22
10/19/23 02:21:34,-18
10/19/23 02:22:34,-45
10/19/23 02:23:34,14
10/19/23 02:24:34,-55
10/19/23 02:25:34,8
10/19/23 02:26:34,-2
10/19/23 02:27:37,0
10/19/23 02:28:37,47
10/19/23 02:29:37,-4
10/19/23 02:30:37,0
10/19/23 02:31:37,-22
10/19/23 02:32:37,14
10/19/23 02:33:37,-5
10/19/23 02:34:37,0
10/19/23 02:35:37,-1
10/19/23 02:36:37,-6
10/19/23 02:37:37,-4
10/19/23 02:38:37,5
10/19/23 02:39:37,-10
10/19/23 02:40:37,-39
10/19/23 02:41:37,-16
10/19/23 02:42:40,-67
10/19/23 02:43:40,0
10/19/23 02:44:40,-4
10/19/23 02:45:40,-4
10/19/23 02:46:40,0
10/19/23 02:47:40,0
10/19/23 02:48:40,16
10/19/23 02:49:40,-13
10/19/23 02:50:40,16
10/19/23 02:51:40,-3
10/19/23 02:52:40,-15
10/19/23 02:53:40,0
10/19/23 02:54:40,0
10/19/23 02:55:40,-4
10/19/23 02:56:40,-17
10/19/23 02:57:43,24
10/19/23 02:58:43,-15
10/19/23 02:59:43,-19
10/19/23 03:00:43,28
10/19/23 03:01:43,0
10/19/23 03:02:43,0
10/19/23 03:03:43,-2
10/19/23 03:04:43,0
10/19/23 03:05:43,-1
10/19/23 03:06:43,0
10/19/23 03:07:43,0
10/19/23 03:08:43,0
10/19/23 03:09:43,-1
10/19/23 03:10:43,0
10/19/23 03:11:43,1
10/19/23 03:12:46,0
10/19/23 03:13:46,-4
10/19/23 03:14:46,-1
10/19/23 03:15:46,0
10/19/23 03:16:46,-4
10/19/23 03:17:46,0
10/19/23 03:18:46,-34
10/19/23 03:19:46,2
10/19/23 03:20:46,-17
10/19/23 03:21:46,-4
10/19/23 03:22:46,0
10/19/23 03:23:46,-4
10/19/23 03:24:46,9
10/19/23 03:25:46,0
10/19/23 03:26:46,-4
10/19/23 03:27:47,8
10/19/23 03:28:47,-24
10/19/23 03:29:47,17
10/19/23 03:30:47,17
10/19/23 03:31:47,-6
10/19/23 03:32:47,-5
10/19/23 03:33:47,-4
10/19/23 03:34:47,0
10/19/23 03:35:47,0
10/19/23 03:36:47,15
10/19/23 03:37:47,0
10/19/23 03:38:47,26
10/19/23 03:39:47,1
10/19/23 03:40:47,-2
10/19/23 03:41:47,-26
10/19/23 03:42:49,-2
10/19/23 03:43:49,0
10/19/23 03:44:49,8
10/19/23 03:45:49,0
10/19/23 03:46:49,-4
10/19/23 03:47:49,0
10/19/23 03:48:49,-82
10/19/23 03:49:49,10
10/19/23 03:50:49,0
10/19/23 03:51:49,-2
10/19/23 03:52:49,-2
10/19/23 03:53:49,0
10/19/23 03:54:49,-21
10/19/23 03:55:49,13
10/19/23 03:56:49,13
10/19/23 03:57:51,4
10/19/23 03:58:51,0
10/19/23 03:59:51,76
10/19/23 04:00:51,-21
10/19/23 04:01:51,-8
10/19/23 04:02:51,-20
10/19/23 04:03:51,30
10/19/23 04:04:51,0
10/19/23 04:05:51,4
10/19/23 04:06:51,-6
10/19/23 04:07:51,-34
10/19/23 04:08:51,9
10/19/23 04:09:51,13
10/19/23 04:10:51,-1
10/19/23 04:11:51,5
10/19/23 04:12:54,0
10/19/23 04:13:54,13
10/19/23 04:14:54,0
10/19/23 04:15:54,5
10/19/23 04:16:54,-1
10/19/23 04:17:54,0
10/19/23 04:18:54,-3
10/19/23 04:19:54,80
10/19/23 04:20:54,-1
10/19/23 04:21:54,0
10/19/23 04:22:54,-17
10/19/23 04:23:54,34
10/19/23 04:24:54,21
10/19/23 04:25:54,-1
10/19/23 04:26:54,-6
10/19/23 04:27:56,0
10/19/23 04:28:56,-33
10/19/23 04:29:56,20
10/19/23 04:30:56,2
10/19/23 04:31:56,-2
10/19/23 04:32:56,-8
10/19/23 04:33:56,6
10/19/23 04:34:56,2
10/19/23 04:35:56,0
10/19/23 04:36:56,0
10/19/23 04:37:56,13
10/19/23 04:38:56,-21
10/19/23 04:39:56,-23
10/19/23 04:40:56,-8
10/19/23 04:41:56,0
10/19/23 04:42:57,2
10/19/23 04:43:57,6
10/19/23 04:44:57,10
10/19/23 04:45:57,-11
10/19/23 04:46:57,13
10/19/23 04:47:57,0
10/19/23 04:48:57,-3
10/19/23 04:49:57,0
10/19/23 04:50:57,14
10/19/23 04:51:57,0
10/19/23 04:52:57,3
10/19/23 04:53:57,-24
10/19/23 04:54:57,-20
10/19/23 04:55:57,0
10/19/23 04:56:57,0
10/19/23 04:58:01,-2
10/19/23 04:59:01,-3
10/19/23 05:00:01,33
10/19/23 05:01:01,-11
10/19/23 05:02:01,0
10/19/23 05:03:01,-7
10/19/23 05:04:01,0
10/19/23 05:05:01,1
10/19/23 05:06:01,-11
10/19/23 05:07:01,11
10/19/23 05:08:01,6
10/19/23 05:09:01,0
10/19/23 05:10:01,-2
10/19/23 05:11:01,-2
10/19/23 05:12:01,-9
10/19/23 05:13:03,0
10/19/23 05:14:03,-6
10/19/23 05:15:03,-4
10/19/23 05:16:03,15
10/19/23 05:17:03,5
10/19/23 05:18:03,-47
10/19/23 05:19:03,-1
10/19/23 05:20:03,4
10/19/23 05:21:03,-15
10/19/23 05:22:03,-8
10/19/23 05:23:03,-3
10/19/23 05:24:03,0
10/19/23 05:25:03,-1
10/19/23 05:26:03,-21
10/19/23 05:27:03,-37
10/19/23 05:28:06,-5
10/19/23 05:29:06,0
10/19/23 05:30:06,2
10/19/23 05:31:06,-20
10/19/23 05:32:06,0
10/19/23 05:33:07,-3
10/19/23 05:34:06,0
10/19/23 05:35:06,-2
10/19/23 05:36:07,0
10/19/23 05:37:06,17
10/19/23 05:38:07,0
10/19/23 05:39:06,4
10/19/23 05:40:06,0
10/19/23 05:41:06,4
10/19/23 05:42:07,29
10/19/23 05:43:09,-53
10/19/23 05:44:09,17
10/19/23 05:45:09,-10
10/19/23 05:46:09,0
10/19/23 05:47:09,0
10/19/23 05:48:09,-1
10/19/23 05:49:09,6
10/19/23 05:50:09,0
10/19/23 05:51:09,-1
10/19/23 05:52:09,-13
10/19/23 05:53:09,17
10/19/23 05:54:09,9
10/19/23 05:55:09,-20
10/19/23 05:56:09,4
