timestamp,Infrared to Red Signal Ratio
11/05/23 01:53:30,-64
11/05/23 01:54:30,-13
11/05/23 01:55:30,8
11/05/23 01:56:30,31
11/05/23 01:57:30,41
11/05/23 01:58:30,-1
11/05/23 01:59:30,1
11/05/23 02:00:30,0
11/05/23 02:01:30,0
11/05/23 02:02:30,-1
11/05/23 02:03:32,0
11/05/23 02:04:32,-7
11/05/23 02:05:32,0
11/05/23 02:06:32,-48
11/05/23 02:07:32,16
11/05/23 02:08:32,-2
11/05/23 02:09:32,44
11/05/23 02:10:32,0
11/05/23 02:11:32,-4
11/05/23 02:12:32,-2
11/05/23 02:13:32,-12
11/05/23 02:14:32,8
11/05/23 02:15:32,12
11/05/23 02:16:32,17
11/05/23 02:17:32,-14
11/05/23 02:18:36,0
11/05/23 02:19:36,0
11/05/23 02:20:36,0
11/05/23 02:21:36,0
11/05/23 02:22:36,0
11/05/23 02:23:36,0
11/05/23 02:24:36,0
11/05/23 02:25:59,0
11/05/23 02:26:59,0
11/05/23 02:27:59,0
11/05/23 02:28:59,0
11/05/23 02:29:59,0
11/05/23 02:30:59,0
11/05/23 02:31:59,0
11/05/23 02:32:59,0
11/05/23 02:34:01,0
11/05/23 02:35:01,0
11/05/23 02:36:01,0
11/05/23 02:37:01,0
11/05/23 02:38:01,0
11/05/23 02:39:01,0
11/05/23 02:40:01,0
11/05/23 02:41:01,0
11/05/23 02:42:01,0
11/05/23 02:43:01,0
11/05/23 02:44:01,0
11/05/23 02:45:01,0
11/05/23 02:46:01,0
11/05/23 02:47:01,0
11/05/23 02:48:01,0
11/05/23 02:49:04,0
11/05/23 02:50:04,0
11/05/23 02:51:04,0
11/05/23 02:52:04,0
11/05/23 02:53:04,0
11/05/23 02:54:04,0
11/05/23 02:55:04,13
11/05/23 02:56:04,0
11/05/23 02:57:04,0
11/05/23 02:58:04,0
11/05/23 02:59:04,-2
11/05/23 03:00:04,0
11/05/23 03:01:04,-24
11/05/23 03:02:04,-1
11/05/23 03:03:04,0
11/05/23 03:04:06,0
11/05/23 03:05:06,5
11/05/23 03:06:06,0
11/05/23 03:07:06,0
11/05/23 03:08:06,-16
11/05/23 03:09:06,2
11/05/23 03:10:06,-4
11/05/23 03:11:06,23
11/05/23 03:12:06,-12
11/05/23 03:13:06,-17
11/05/23 03:14:06,-9
11/05/23 03:15:06,0
11/05/23 03:16:06,-13
11/05/23 03:17:06,7
11/05/23 03:18:06,-8
11/05/23 03:19:08,6
11/05/23 03:20:08,0
11/05/23 03:21:08,-5
11/05/23 03:22:08,8
11/05/23 03:23:08,-3
11/05/23 03:24:08,8
11/05/23 03:25:08,-1
11/05/23 03:26:08,26
11/05/23 03:27:08,-42
11/05/23 03:28:08,0
11/05/23 03:29:08,-1
11/05/23 03:30:08,0
11/05/23 03:31:08,0
11/05/23 03:32:08,17
11/05/23 03:33:08,11
11/05/23 03:34:10,-2
11/05/23 03:35:10,-8
11/05/23 03:36:10,4
11/05/23 03:37:10,-2
11/05/23 03:38:10,4
11/05/23 03:39:10,-1
11/05/23 03:40:10,0
11/05/23 03:41:10,-1
11/05/23 03:42:10,-12
11/05/23 03:43:10,1
11/05/23 03:44:10,4
11/05/23 03:45:10,0
11/05/23 03:46:10,16
11/05/23 03:47:10,39
11/05/23 03:48:10,-2
11/05/23 03:49:11,52
11/05/23 03:50:11,-8
11/05/23 03:51:11,0
11/05/23 03:52:11,1
11/05/23 03:53:11,21
11/05/23 03:54:11,-3
11/05/23 03:55:11,-2
11/05/23 03:56:11,-1
11/05/23 03:57:11,0
11/05/23 03:58:11,19
11/05/23 03:59:11,0
11/05/23 04:00:11,1
11/05/23 04:01:11,-11
11/05/23 04:02:11,14
11/05/23 04:03:11,-4
11/05/23 04:04:14,38
11/05/23 04:05:14,0
