timestamp,Infrared to Red Signal Ratio
10/28/23 03:13:00,1
10/28/23 03:14:00,0
10/28/23 03:15:03,3
10/28/23 03:16:03,-26
10/28/23 03:17:03,17
10/28/23 03:18:03,0
10/28/23 03:19:03,-1
10/28/23 03:20:03,4
10/28/23 03:21:03,30
10/28/23 03:22:03,-3
10/28/23 03:23:03,0
10/28/23 03:24:03,1
10/28/23 03:25:03,0
10/28/23 03:26:03,5
10/28/23 03:27:03,-1
10/28/23 03:28:03,-11
10/28/23 03:29:03,5
10/28/23 03:30:05,-10
10/28/23 03:31:05,0
10/28/23 03:32:05,0
10/28/23 03:33:05,0
10/28/23 03:34:05,-20
10/28/23 03:35:05,9
10/28/23 03:36:05,14
10/28/23 03:37:05,4
10/28/23 03:38:05,-16
10/28/23 03:39:05,10
10/28/23 03:40:05,0
10/28/23 03:41:05,0
10/28/23 03:42:05,-1
10/28/23 03:43:05,-5
10/28/23 03:44:05,-17
10/28/23 03:45:07,0
10/28/23 03:46:07,0
10/28/23 03:47:07,-9
10/28/23 03:48:07,-14
10/28/23 03:49:07,0
10/28/23 03:50:07,7
10/28/23 03:51:07,17
10/28/23 03:52:07,-4
10/28/23 03:53:07,-4
10/28/23 03:54:07,-5
10/28/23 03:55:07,0
10/28/23 03:56:07,0
10/28/23 03:57:07,0
10/28/23 03:58:07,0
10/28/23 03:59:07,-17
10/28/23 04:00:09,-9
10/28/23 04:01:09,0
10/28/23 04:02:09,28
10/28/23 04:03:09,0
10/28/23 04:04:09,3
10/28/23 04:05:09,-34
10/28/23 04:06:09,11
10/28/23 04:07:09,0
10/28/23 04:08:09,0
10/28/23 04:09:09,-3
10/28/23 04:10:09,-2
10/28/23 04:11:09,0
10/28/23 04:12:09,-7
10/28/23 04:13:09,0
10/28/23 04:14:09,0
10/28/23 04:15:12,-19
10/28/23 04:16:12,1
10/28/23 04:17:12,-12
10/28/23 04:18:12,2
10/28/23 04:19:12,-9
10/28/23 04:20:12,0
10/28/23 04:21:12,8
10/28/23 04:22:12,-1
10/28/23 04:23:12,-14
10/28/23 04:24:12,0
10/28/23 04:25:12,11
10/28/23 04:26:12,0
10/28/23 04:27:12,-1
10/28/23 04:28:12,16
10/28/23 04:29:12,-4
10/28/23 04:30:14,18
10/28/23 04:31:14,0
10/28/23 04:32:14,-5
10/28/23 04:33:14,0
10/28/23 04:34:14,0
10/28/23 04:35:14,2
10/28/23 04:36:14,0
