recorded_time,temperature,sensor_type
2023-10-28T00:00,-0.9471428571428611,UNKNOWN
2023-10-28T00:01,-0.8471428571428596,UNKNOWN
2023-10-28T00:02,-0.6471428571428604,UNKNOWN
2023-10-28T00:03,-0.6471428571428604,UNKNOWN
2023-10-28T00:04,-0.7471428571428618,UNKNOWN
2023-10-28T00:05,-0.7471428571428618,UNKNOWN
2023-10-28T00:06,-0.8471428571428596,UNKNOWN
2023-10-28T00:07,-0.7471428571428618,UNKNOWN
2023-10-28T00:08,-0.7471428571428618,UNKNOWN
2023-10-28T00:09,-0.7471428571428618,UNKNOWN
2023-10-28T00:10,-0.7471428571428618,UNKNOWN
2023-10-28T00:11,-0.9471428571428611,UNKNOWN
2023-10-28T00:12,-1.2471428571428618,UNKNOWN
2023-10-28T00:13,-1.547142857142859,UNKNOWN
2023-10-28T00:14,-1.8471428571428596,UNKNOWN
2023-10-28T00:15,-1.947142857142861,UNKNOWN
2023-10-28T00:16,-2.047142857142859,UNKNOWN
2023-10-28T00:17,-2.1471428571428604,UNKNOWN
2023-10-28T00:18,-1.8471428571428596,UNKNOWN
2023-10-28T00:19,-1.6471428571428604,UNKNOWN
2023-10-28T00:20,-1.7471428571428618,UNKNOWN
2023-10-28T00:21,-1.8471428571428596,UNKNOWN
2023-10-28T00:22,-1.8471428571428596,UNKNOWN
2023-10-28T00:23,-1.8471428571428596,UNKNOWN
2023-10-28T00:24,-1.6471428571428604,UNKNOWN
2023-10-28T00:25,-1.3471428571428596,UNKNOWN
2023-10-28T00:26,-1.1471428571428604,UNKNOWN
2023-10-28T00:27,-0.9471428571428611,UNKNOWN
2023-10-28T00:28,-0.9471428571428611,UNKNOWN
2023-10-28T00:29,-0.8471428571428596,UNKNOWN
2023-10-28T00:30,-0.9471428571428611,UNKNOWN
2023-10-28T00:31,-0.8471428571428596,UNKNOWN
2023-10-28T00:32,-0.7471428571428618,UNKNOWN
2023-10-28T00:33,-0.7471428571428618,UNKNOWN
2023-10-28T00:34,-1.2471428571428618,UNKNOWN
2023-10-28T00:35,-1.6471428571428604,UNKNOWN
2023-10-28T00:36,-1.8471428571428596,UNKNOWN
2023-10-28T00:37,-1.947142857142861,UNKNOWN
2023-10-28T00:38,-2.047142857142859,UNKNOWN
2023-10-28T00:39,-2.047142857142859,UNKNOWN
2023-10-28T00:40,-1.947142857142861,UNKNOWN
2023-10-28T00:41,-1.7471428571428618,UNKNOWN
2023-10-28T00:42,-1.7471428571428618,UNKNOWN
2023-10-28T00:43,-1.6471428571428604,UNKNOWN
2023-10-28T00:44,-1.547142857142859,UNKNOWN
2023-10-28T00:45,-1.3471428571428596,UNKNOWN
2023-10-28T00:46,-1.2471428571428618,UNKNOWN
2023-10-28T00:47,-1.1471428571428604,UNKNOWN
2023-10-28T00:48,-1.047142857142859,UNKNOWN
2023-10-28T00:49,-0.9471428571428611,UNKNOWN
2023-10-28T00:50,-0.8471428571428596,UNKNOWN
2023-10-28T00:51,-0.6471428571428604,UNKNOWN
2023-10-28T00:52,-0.6471428571428604,UNKNOWN
2023-10-28T00:53,-0.5471428571428589,UNKNOWN
2023-10-28T00:54,-0.6471428571428604,UNKNOWN
2023-10-28T00:55,-0.6471428571428604,UNKNOWN
2023-10-28T00:56,-0.8471428571428596,UNKNOWN
2023-10-28T00:57,-1.047142857142859,UNKNOWN
2023-10-28T00:58,-1.1471428571428604,UNKNOWN
2023-10-28T00:59,-1.2471428571428618,UNKNOWN
2023-10-28T01:00,-1.1471428571428604,UNKNOWN
2023-10-28T01:01,-1.047142857142859,UNKNOWN
2023-10-28T01:02,-0.9471428571428611,UNKNOWN
2023-10-28T01:03,-0.9471428571428611,UNKNOWN
2023-10-28T01:04,-0.7471428571428618,UNKNOWN
2023-10-28T01:05,-0.44714285714286106,UNKNOWN
2023-10-28T01:06,-0.34714285714285964,UNKNOWN
2023-10-28T01:07,-0.5471428571428589,UNKNOWN
2023-10-28T01:08,-0.7471428571428618,UNKNOWN
2023-10-28T01:09,-0.5471428571428589,UNKNOWN
2023-10-28T01:10,-0.44714285714286106,UNKNOWN
2023-10-28T01:11,-0.5471428571428589,UNKNOWN
2023-10-28T01:12,-0.6471428571428604,UNKNOWN
2023-10-28T01:13,-0.9471428571428611,UNKNOWN
2023-10-28T01:14,-1.1471428571428604,UNKNOWN
2023-10-28T01:15,-1.447142857142861,UNKNOWN
2023-10-28T01:16,-1.447142857142861,UNKNOWN
2023-10-28T01:17,-1.6471428571428604,UNKNOWN
2023-10-28T01:18,-1.947142857142861,UNKNOWN
2023-10-28T01:19,-1.8471428571428596,UNKNOWN
2023-10-28T01:20,-1.7471428571428618,UNKNOWN
2023-10-28T01:21,-1.6471428571428604,UNKNOWN
2023-10-28T01:22,-1.7471428571428618,UNKNOWN
2023-10-28T01:23,-1.7471428571428618,UNKNOWN
2023-10-28T01:24,-1.447142857142861,UNKNOWN
2023-10-28T01:25,-1.447142857142861,UNKNOWN
2023-10-28T01:26,-1.6471428571428604,UNKNOWN
2023-10-28T01:27,-1.7471428571428618,UNKNOWN
2023-10-28T01:28,-1.7471428571428618,UNKNOWN
2023-10-28T01:29,-1.547142857142859,UNKNOWN
2023-10-28T01:30,-1.447142857142861,UNKNOWN
2023-10-28T01:31,-1.1471428571428604,UNKNOWN
2023-10-28T01:32,-0.8471428571428596,UNKNOWN
2023-10-28T01:33,-0.7471428571428618,UNKNOWN
2023-10-28T01:34,-0.7471428571428618,UNKNOWN
2023-10-28T01:35,-0.7471428571428618,UNKNOWN
2023-10-28T01:36,0.05285714285714249,UNKNOWN
2023-10-28T01:37,0.6528571428571368,UNKNOWN
2023-10-28T01:38,0.8528571428571396,UNKNOWN
2023-10-28T01:39,0.6528571428571368,UNKNOWN
2023-10-28T01:40,0.6528571428571368,UNKNOWN
2023-10-28T01:41,0.35285714285713965,UNKNOWN
2023-10-28T01:42,0.35285714285713965,UNKNOWN
2023-10-28T01:43,0.45285714285714107,UNKNOWN
2023-10-28T01:44,0.6528571428571368,UNKNOWN
2023-10-28T01:45,0.8528571428571396,UNKNOWN
2023-10-28T01:46,1.1528571428571368,UNKNOWN
2023-10-28T01:47,1.1528571428571368,UNKNOWN
2023-10-28T01:48,1.3528571428571396,UNKNOWN
2023-10-28T01:49,1.6528571428571368,UNKNOWN
2023-10-28T01:50,2.0528571428571425,UNKNOWN
2023-10-28T01:51,2.0528571428571425,UNKNOWN
2023-10-28T01:52,1.2528571428571382,UNKNOWN
2023-10-28T01:53,0.5528571428571425,UNKNOWN
2023-10-28T01:54,0.35285714285713965,UNKNOWN
2023-10-28T01:55,0.25285714285713823,UNKNOWN
2023-10-28T01:56,0.25285714285713823,UNKNOWN
2023-10-28T01:57,0.1528571428571368,UNKNOWN
2023-10-28T01:58,0.05285714285714249,UNKNOWN
2023-10-28T01:59,-0.14714285714286035,UNKNOWN
2023-10-28T02:00,0.1528571428571368,UNKNOWN
2023-10-28T02:01,0.5528571428571425,UNKNOWN
2023-10-28T02:02,0.05285714285714249,UNKNOWN
2023-10-28T02:03,-0.6471428571428604,UNKNOWN
2023-10-28T02:04,-1.047142857142859,UNKNOWN
2023-10-28T02:05,-0.9471428571428611,UNKNOWN
2023-10-28T02:06,-0.9471428571428611,UNKNOWN
2023-10-28T02:07,-0.8471428571428596,UNKNOWN
2023-10-28T02:08,-0.5471428571428589,UNKNOWN
2023-10-28T02:09,-0.14714285714286035,UNKNOWN
2023-10-28T02:10,0.35285714285713965,UNKNOWN
2023-10-28T02:11,0.6528571428571368,UNKNOWN
2023-10-28T02:12,0.9528571428571411,UNKNOWN
2023-10-28T02:13,1.0528571428571425,UNKNOWN
2023-10-28T02:14,1.1528571428571368,UNKNOWN
2023-10-28T02:15,1.1528571428571368,UNKNOWN
2023-10-28T02:16,1.2528571428571382,UNKNOWN
2023-10-28T02:17,1.2528571428571382,UNKNOWN
2023-10-28T02:18,1.1528571428571368,UNKNOWN
2023-10-28T02:19,0.6528571428571368,UNKNOWN
2023-10-28T02:20,-0.04714285714285893,UNKNOWN
2023-10-28T02:21,-0.44714285714286106,UNKNOWN
2023-10-28T02:22,-0.9471428571428611,UNKNOWN
2023-10-28T02:23,-1.7471428571428618,UNKNOWN
2023-10-28T02:24,-1.947142857142861,UNKNOWN
2023-10-28T02:25,-1.947142857142861,UNKNOWN
2023-10-28T02:26,-1.8471428571428596,UNKNOWN
2023-10-28T02:27,-1.947142857142861,UNKNOWN
2023-10-28T02:28,-2.047142857142859,UNKNOWN
2023-10-28T02:29,-2.1471428571428604,UNKNOWN
2023-10-28T02:30,-1.947142857142861,UNKNOWN
2023-10-28T02:31,-1.7471428571428618,UNKNOWN
2023-10-28T02:32,-1.547142857142859,UNKNOWN
2023-10-28T02:33,-1.447142857142861,UNKNOWN
2023-10-28T02:34,-1.2471428571428618,UNKNOWN
2023-10-28T02:35,-1.047142857142859,UNKNOWN
2023-10-28T02:36,-1.047142857142859,UNKNOWN
2023-10-28T02:37,-1.6471428571428604,UNKNOWN
2023-10-28T02:38,-2.447142857142861,UNKNOWN
2023-10-28T03:10,-5.14714285714286,UNKNOWN
2023-10-28T03:11,-3.947142857142861,UNKNOWN
2023-10-28T03:12,-3.2471428571428618,UNKNOWN
2023-10-28T03:13,-2.6471428571428604,UNKNOWN
2023-10-28T03:14,-2.1471428571428604,UNKNOWN
2023-10-28T03:15,-1.7471428571428618,UNKNOWN
2023-10-28T03:16,-1.3471428571428596,UNKNOWN
2023-10-28T03:17,-1.047142857142859,UNKNOWN
2023-10-28T03:18,-0.9471428571428611,UNKNOWN
