recorded_time,temperature,sensor_type
2023-11-05T00:00,-1.947142857142861,UNKNOWN
2023-11-05T00:01,-1.947142857142861,UNKNOWN
2023-11-05T00:02,-2.047142857142859,UNKNOWN
2023-11-05T00:03,-1.8471428571428596,UNKNOWN
2023-11-05T00:04,-1.6471428571428604,UNKNOWN
2023-11-05T00:05,-1.7471428571428618,UNKNOWN
2023-11-05T00:06,-1.947142857142861,UNKNOWN
2023-11-05T00:07,-1.947142857142861,UNKNOWN
2023-11-05T00:08,-2.1471428571428604,UNKNOWN
2023-11-05T00:09,-2.3471428571428596,UNKNOWN
2023-11-05T00:10,-2.447142857142861,UNKNOWN
2023-11-05T00:11,-2.1471428571428604,UNKNOWN
2023-11-05T00:12,-1.7471428571428618,UNKNOWN
2023-11-05T00:13,-1.3471428571428596,UNKNOWN
2023-11-05T00:14,-1.1471428571428604,UNKNOWN
2023-11-05T00:15,-1.047142857142859,UNKNOWN
2023-11-05T00:16,-0.9471428571428611,UNKNOWN
2023-11-05T00:17,-0.9471428571428611,UNKNOWN
2023-11-05T00:18,-0.8471428571428596,UNKNOWN
2023-11-05T00:19,-0.6471428571428604,UNKNOWN
2023-11-05T00:20,-0.6471428571428604,UNKNOWN
2023-11-05T00:21,-0.9471428571428611,UNKNOWN
2023-11-05T00:22,-1.1471428571428604,UNKNOWN
2023-11-05T00:23,-1.447142857142861,UNKNOWN
2023-11-05T00:24,-1.8471428571428596,UNKNOWN
2023-11-05T00:25,-2.1471428571428604,UNKNOWN
2023-11-05T00:26,-2.447142857142861,UNKNOWN
2023-11-05T00:27,-2.447142857142861,UNKNOWN
2023-11-05T00:28,-2.547142857142859,UNKNOWN
2023-11-05T00:29,-2.547142857142859,UNKNOWN
2023-11-05T00:30,-2.6471428571428604,UNKNOWN
2023-11-05T00:31,-2.3471428571428596,UNKNOWN
2023-11-05T00:32,-1.8471428571428596,UNKNOWN
2023-11-05T00:33,-1.6471428571428604,UNKNOWN
2023-11-05T00:34,-1.6471428571428604,UNKNOWN
2023-11-05T00:35,-1.447142857142861,UNKNOWN
2023-11-05T00:36,-1.3471428571428596,UNKNOWN
2023-11-05T00:37,-1.3471428571428596,UNKNOWN
2023-11-05T00:38,-1.3471428571428596,UNKNOWN
2023-11-05T00:39,-1.447142857142861,UNKNOWN
2023-11-05T00:40,-1.447142857142861,UNKNOWN
2023-11-05T00:41,-1.447142857142861,UNKNOWN
2023-11-05T00:42,-1.447142857142861,UNKNOWN
2023-11-05T00:43,-1.3471428571428596,UNKNOWN
2023-11-05T00:44,-1.447142857142861,UNKNOWN
2023-11-05T00:45,-1.447142857142861,UNKNOWN
2023-11-05T00:46,-1.3471428571428596,UNKNOWN
2023-11-05T00:47,-1.3471428571428596,UNKNOWN
2023-11-05T00:48,-1.2471428571428618,UNKNOWN
2023-11-05T00:49,-1.3471428571428596,UNKNOWN
2023-11-05T00:50,-1.3471428571428596,UNKNOWN
2023-11-05T00:51,-1.3471428571428596,UNKNOWN
2023-11-05T00:52,-1.3471428571428596,UNKNOWN
2023-11-05T00:53,-1.3471428571428596,UNKNOWN
2023-11-05T00:54,-1.3471428571428596,UNKNOWN
2023-11-05T00:55,-1.547142857142859,UNKNOWN
2023-11-05T00:56,-1.547142857142859,UNKNOWN
2023-11-05T00:57,-1.6471428571428604,UNKNOWN
2023-11-05T00:58,-1.7471428571428618,UNKNOWN
2023-11-05T00:59,-1.947142857142861,UNKNOWN
2023-11-05T01:00,-0.6471428571428604,UNKNOWN
2023-11-05T01:01,-0.5471428571428589,UNKNOWN
2023-11-05T01:02,-0.44714285714286106,UNKNOWN
2023-11-05T01:03,-0.44714285714286106,UNKNOWN
2023-11-05T01:04,-0.44714285714286106,UNKNOWN
2023-11-05T01:05,-0.6471428571428604,UNKNOWN
2023-11-05T01:06,-0.8471428571428596,UNKNOWN
2023-11-05T01:07,-0.8471428571428596,UNKNOWN
2023-11-05T01:08,-0.7471428571428618,UNKNOWN
2023-11-05T01:09,-0.7471428571428618,UNKNOWN
2023-11-05T01:10,-0.8471428571428596,UNKNOWN
2023-11-05T01:11,-0.8471428571428596,UNKNOWN
2023-11-05T01:12,-0.7471428571428618,UNKNOWN
2023-11-05T01:13,-0.8471428571428596,UNKNOWN
2023-11-05T01:14,-1.047142857142859,UNKNOWN
2023-11-05T01:15,-1.3471428571428596,UNKNOWN
2023-11-05T01:16,-1.447142857142861,UNKNOWN
2023-11-05T01:17,-1.447142857142861,UNKNOWN
2023-11-05T01:18,-1.3471428571428596,UNKNOWN
2023-11-05T01:19,-1.547142857142859,UNKNOWN
2023-11-05T01:20,-1.6471428571428604,UNKNOWN
2023-11-05T01:21,-1.6471428571428604,UNKNOWN
2023-11-05T01:22,-1.447142857142861,UNKNOWN
2023-11-05T01:23,-1.547142857142859,UNKNOWN
2023-11-05T01:24,-1.547142857142859,UNKNOWN
2023-11-05T01:25,-1.3471428571428596,UNKNOWN
2023-11-05T01:26,-1.1471428571428604,UNKNOWN
2023-11-05T01:27,-1.1471428571428604,UNKNOWN
2023-11-05T01:28,-1.1471428571428604,UNKNOWN
2023-11-05T01:29,-1.3471428571428596,UNKNOWN
2023-11-05T01:30,-1.1471428571428604,UNKNOWN
2023-11-05T01:31,-1.047142857142859,UNKNOWN
2023-11-05T01:32,-0.7471428571428618,UNKNOWN
2023-11-05T01:33,-0.24714285714286177,UNKNOWN
2023-11-05T01:34,0.1528571428571368,UNKNOWN
2023-11-05T01:35,0.25285714285713823,UNKNOWN
2023-11-05T01:36,0.45285714285714107,UNKNOWN
2023-11-05T01:37,0.35285714285713965,UNKNOWN
2023-11-05T01:38,0.1528571428571368,UNKNOWN
2023-11-05T01:39,-0.04714285714285893,UNKNOWN
2023-11-05T01:40,-0.24714285714286177,UNKNOWN
2023-11-05T01:41,-0.34714285714285964,UNKNOWN
2023-11-05T01:42,-0.44714285714286106,UNKNOWN
2023-11-05T01:43,-0.5471428571428589,UNKNOWN
2023-11-05T01:44,-0.5471428571428589,UNKNOWN
2023-11-05T01:45,-0.5471428571428589,UNKNOWN
2023-11-05T01:46,-0.5471428571428589,UNKNOWN
2023-11-05T01:47,-0.5471428571428589,UNKNOWN
2023-11-05T01:48,-0.5471428571428589,UNKNOWN
2023-11-05T01:49,-0.44714285714286106,UNKNOWN
2023-11-05T01:50,-0.44714285714286106,UNKNOWN
2023-11-05T01:51,-0.34714285714285964,UNKNOWN
2023-11-05T01:52,-0.34714285714285964,UNKNOWN
2023-11-05T01:53,-0.44714285714286106,UNKNOWN
2023-11-05T01:54,-0.34714285714285964,UNKNOWN
2023-11-05T01:55,-0.34714285714285964,UNKNOWN
2023-11-05T01:56,-0.34714285714285964,UNKNOWN
2023-11-05T01:57,-0.24714285714286177,UNKNOWN
2023-11-05T01:58,-0.24714285714286177,UNKNOWN
2023-11-05T01:59,-0.24714285714286177,UNKNOWN
2023-11-05T02:00,-0.14714285714286035,UNKNOWN
2023-11-05T02:01,-0.14714285714286035,UNKNOWN
2023-11-05T02:02,-0.04714285714285893,UNKNOWN
2023-11-05T02:03,0.1528571428571368,UNKNOWN
2023-11-05T02:04,0.25285714285713823,UNKNOWN
2023-11-05T02:05,0.35285714285713965,UNKNOWN
2023-11-05T02:06,0.25285714285713823,UNKNOWN
2023-11-05T02:07,0.05285714285714249,UNKNOWN
2023-11-05T02:08,-0.14714285714286035,UNKNOWN
2023-11-05T02:09,-0.34714285714285964,UNKNOWN
2023-11-05T02:10,-0.6471428571428604,UNKNOWN
2023-11-05T02:11,-0.9471428571428611,UNKNOWN
2023-11-05T02:12,-1.2471428571428618,UNKNOWN
2023-11-05T02:13,-1.6471428571428604,UNKNOWN
2023-11-05T02:14,-2.547142857142859,UNKNOWN
2023-11-05T02:15,-3.547142857142859,UNKNOWN
2023-11-05T02:16,-3.7471428571428618,UNKNOWN
2023-11-05T02:17,-3.8471428571428596,UNKNOWN
2023-11-05T02:18,-3.947142857142861,UNKNOWN
2023-11-05T02:19,-3.8471428571428596,UNKNOWN
2023-11-05T02:20,-3.6471428571428604,UNKNOWN
2023-11-05T02:21,-3.3471428571428596,UNKNOWN
2023-11-05T02:22,-3.047142857142859,UNKNOWN
2023-11-05T02:23,-2.7471428571428618,UNKNOWN
2023-11-05T02:24,-2.447142857142861,UNKNOWN
2023-11-05T02:25,-2.1471428571428604,UNKNOWN
2023-11-05T02:26,-1.947142857142861,UNKNOWN
2023-11-05T02:27,-1.6471428571428604,UNKNOWN
2023-11-05T02:28,-1.447142857142861,UNKNOWN
2023-11-05T02:29,-1.3471428571428596,UNKNOWN
2023-11-05T02:30,-1.1471428571428604,UNKNOWN
2023-11-05T02:31,-0.9471428571428611,UNKNOWN
2023-11-05T02:32,-0.8471428571428596,UNKNOWN
2023-11-05T02:33,-0.7471428571428618,UNKNOWN
2023-11-05T02:34,-0.6471428571428604,UNKNOWN
2023-11-05T02:35,-0.5471428571428589,UNKNOWN
2023-11-05T02:36,-0.44714285714286106,UNKNOWN
2023-11-05T02:37,-0.34714285714285964,UNKNOWN
2023-11-05T02:38,-0.24714285714286177,UNKNOWN
2023-11-05T02:39,-0.24714285714286177,UNKNOWN
2023-11-05T02:40,-0.24714285714286177,UNKNOWN
2023-11-05T02:41,-0.34714285714285964,UNKNOWN
2023-11-05T02:42,-0.44714285714286106,UNKNOWN
2023-11-05T02:43,-0.6471428571428604,UNKNOWN
2023-11-05T02:44,-0.7471428571428618,UNKNOWN
2023-11-05T02:45,-0.8471428571428596,UNKNOWN
2023-11-05T02:46,-0.9471428571428611,UNKNOWN
2023-11-05T02:47,-0.9471428571428611,UNKNOWN
2023-11-05T02:48,-1.047142857142859,UNKNOWN
2023-11-05T02:49,-1.047142857142859,UNKNOWN
2023-11-05T02:50,-1.1471428571428604,UNKNOWN
2023-11-05T02:51,-1.1471428571428604,UNKNOWN
2023-11-05T02:52,-1.1471428571428604,UNKNOWN
2023-11-05T02:53,-1.1471428571428604,UNKNOWN
2023-11-05T02:54,-1.2471428571428618,UNKNOWN
2023-11-05T02:55,-1.047142857142859,UNKNOWN
2023-11-05T02:56,-0.7471428571428618,UNKNOWN
2023-11-05T02:57,-0.7471428571428618,UNKNOWN
2023-11-05T02:58,-0.7471428571428618,UNKNOWN
2023-11-05T02:59,-0.7471428571428618,UNKNOWN
