recorded_time,temperature,sensor_type
2023-10-13T00:00,-2.370103950103953,UNKNOWN
2023-10-13T00:01,-2.670103950103954,UNKNOWN
2023-10-13T00:02,-2.870103950103953,UNKNOWN
2023-10-13T00:03,-2.9701039501039546,UNKNOWN
2023-10-13T00:04,-3.0701039501039524,UNKNOWN
2023-10-13T00:05,-3.370103950103953,UNKNOWN
2023-10-13T00:06,-3.5701039501039524,UNKNOWN
2023-10-13T00:07,-3.870103950103953,UNKNOWN
2023-10-13T00:08,-4.170103950103954,UNKNOWN
2023-10-13T00:09,-4.470103950103955,UNKNOWN
2023-10-13T00:10,-4.570103950103952,UNKNOWN
2023-10-13T00:11,-4.770103950103952,UNKNOWN
2023-10-13T00:12,-4.870103950103953,UNKNOWN
2023-10-13T00:13,-4.870103950103953,UNKNOWN
2023-10-13T00:14,-4.870103950103953,UNKNOWN
2023-10-13T00:15,-4.970103950103955,UNKNOWN
2023-10-13T00:16,-4.970103950103955,UNKNOWN
2023-10-13T00:17,-5.070103950103952,UNKNOWN
2023-10-13T00:18,-5.070103950103952,UNKNOWN
2023-10-13T00:19,-4.970103950103955,UNKNOWN
2023-10-13T00:20,-4.870103950103953,UNKNOWN
2023-10-13T00:21,-4.770103950103952,UNKNOWN
2023-10-13T00:22,-4.770103950103952,UNKNOWN
2023-10-13T00:23,-4.870103950103953,UNKNOWN
2023-10-13T00:24,-4.870103950103953,UNKNOWN
2023-10-13T00:25,-4.770103950103952,UNKNOWN
2023-10-13T00:26,-4.770103950103952,UNKNOWN
2023-10-13T00:27,-4.870103950103953,UNKNOWN
2023-10-13T00:28,-4.970103950103955,UNKNOWN
2023-10-13T00:29,-4.970103950103955,UNKNOWN
2023-10-13T00:30,-4.870103950103953,UNKNOWN
2023-10-13T00:31,-4.870103950103953,UNKNOWN
2023-10-13T00:32,-4.770103950103952,UNKNOWN
2023-10-13T00:33,-4.770103950103952,UNKNOWN
2023-10-13T00:34,-4.670103950103954,UNKNOWN
