timestamp,Infrared to Red Signal Ratio
11/06/23 01:37:00,-5
11/06/23 01:38:00,10
11/06/23 01:39:00,9
11/06/23 01:40:00,30
11/06/23 01:41:00,0
11/06/23 01:42:00,18
11/06/23 01:43:00,0
11/06/23 01:44:00,-11
11/06/23 01:45:00,9
11/06/23 01:46:00,-8
11/06/23 01:47:00,26
11/06/23 01:48:00,27
11/06/23 01:49:00,0
11/06/23 01:50:02,0
11/06/23 01:51:02,-3
11/06/23 01:52:02,0
11/06/23 01:53:02,0
11/06/23 08:40:30,-77
11/06/23 08:41:30,0
11/06/23 08:42:30,3
11/06/23 08:43:30,-4
11/06/23 08:44:30,-2
11/06/23 08:45:30,0
11/06/23 08:46:30,0
11/06/23 08:47:30,0
11/06/23 08:48:30,0
11/06/23 08:49:30,35
11/06/23 08:50:30,16
11/06/23 08:51:30,-6
11/06/23 08:52:30,62
11/06/23 08:53:30,-1
11/06/23 08:54:32,-2
11/06/23 08:55:34,-4
11/06/23 08:56:34,-8
11/06/23 08:57:34,0
11/06/23 08:58:34,0
11/06/23 08:59:34,0
11/06/23 09:00:34,0
11/06/23 09:01:34,0
11/06/23 09:02:34,-3
11/06/23 09:03:34,0
11/06/23 09:04:34,9
11/06/23 09:05:34,12
11/06/23 09:06:34,0
11/06/23 09:07:34,0
11/06/23 09:08:34,-11
11/06/23 09:09:34,0
11/06/23 09:10:36,4
11/06/23 22:10:00,0
11/06/23 22:11:00,0
11/06/23 22:12:00,0
11/06/23 22:13:01,0
11/06/23 22:14:01,0
11/06/23 22:15:01,0
11/06/23 22:16:01,34
11/06/23 22:17:01,7
11/06/23 22:18:01,0
11/06/23 22:19:01,-5
11/06/23 22:20:01,0
11/06/23 22:21:01,-6
11/06/23 22:22:01,13
11/06/23 22:23:01,0
11/06/23 22:24:01,-2
11/06/23 22:25:01,-11
11/06/23 22:26:01,-4
11/06/23 22:27:01,2
11/06/23 22:28:05,-5
11/06/23 22:29:05,0
11/06/23 22:30:05,0
11/06/23 22:31:05,-13
11/06/23 22:32:05,2
11/06/23 22:33:05,4
11/06/23 22:34:05,8
11/06/23 22:35:05,-18
11/06/23 22:36:05,-8
11/06/23 22:37:05,-8
11/06/23 22:38:05,0
11/06/23 22:39:05,4
11/06/23 22:40:05,1
