timestamp,Infrared to Red Signal Ratio
11/13/23 00:00:03,-22
11/13/23 00:01:03,0
11/13/23 00:02:03,5
11/13/23 00:03:03,5
11/13/23 00:04:03,4
11/13/23 00:05:03,0
11/13/23 00:06:03,0
11/13/23 00:07:03,-7
11/13/23 00:08:05,4
11/13/23 00:09:05,0
11/13/23 00:10:05,-2
11/13/23 00:11:05,-19
11/13/23 00:12:05,3
11/13/23 00:13:05,1
11/13/23 00:14:05,0
11/13/23 00:15:05,-4
11/13/23 00:16:05,0
11/13/23 00:17:05,-1
11/13/23 00:18:05,-11
11/13/23 00:19:05,15
11/13/23 00:20:05,-3
11/13/23 00:21:05,-8
11/13/23 00:22:05,-36
11/13/23 00:23:07,1
11/13/23 00:24:07,38
11/13/23 00:25:07,-21
11/13/23 00:26:07,14
11/13/23 00:27:07,35
11/13/23 00:28:07,-4
11/13/23 00:29:07,24
11/13/23 00:30:07,-32
11/13/23 00:31:07,0
11/13/23 00:32:07,-30
11/13/23 00:33:07,33
11/13/23 00:34:07,-3
11/13/23 00:35:07,68
11/13/23 00:36:07,-5
11/13/23 00:37:07,0
11/13/23 00:38:09,0
11/13/23 00:39:09,-8
11/13/23 00:40:09,5
11/13/23 00:41:09,-4
11/13/23 00:42:09,-20
11/13/23 00:43:09,11
11/13/23 00:44:09,0
11/13/23 00:45:09,0
11/13/23 00:46:09,0
11/13/23 00:47:09,-12
11/13/23 00:48:09,-34
11/13/23 00:49:09,1
11/13/23 00:50:09,2
11/13/23 00:51:09,0
11/13/23 00:52:09,0
11/13/23 00:53:11,10
11/13/23 00:54:11,-4
11/13/23 00:55:11,27
11/13/23 00:56:11,8
11/13/23 00:57:11,0
11/13/23 00:58:11,0
11/13/23 00:59:11,26
11/13/23 01:00:11,0
11/13/23 01:01:11,10
11/13/23 01:02:11,3
11/13/23 01:03:11,28
11/13/23 01:04:11,0
11/13/23 01:05:11,15
11/13/23 01:06:11,-12
11/13/23 01:07:11,55
11/13/23 01:08:13,0
11/13/23 01:09:13,-4
11/13/23 01:10:13,56
11/13/23 01:11:13,33
11/13/23 01:12:13,0
11/13/23 01:13:13,0
11/13/23 01:14:13,34
11/13/23 01:15:13,8
11/13/23 01:16:13,-9
11/13/23 01:17:13,0
11/13/23 01:18:13,-1
11/13/23 01:19:13,0
11/13/23 01:20:13,0
11/13/23 01:21:13,0
11/13/23 01:22:13,0
11/13/23 01:23:17,0
11/13/23 01:24:17,0
11/13/23 01:25:17,0
11/13/23 01:26:17,0
11/13/23 01:27:17,0
11/13/23 01:28:17,56
11/13/23 01:29:17,37
11/13/23 01:30:17,0
11/13/23 01:31:17,0
11/13/23 01:32:17,0
11/13/23 01:33:17,7
11/13/23 01:34:17,28
11/13/23 01:35:17,17
11/13/23 01:36:17,-2
11/13/23 01:37:17,1
11/13/23 01:38:20,6
11/13/23 01:39:20,1
11/13/23 01:40:20,-7
11/13/23 01:41:20,0
11/13/23 01:42:20,-21
11/13/23 01:43:20,0
11/13/23 01:44:20,0
11/13/23 01:45:20,0
11/13/23 01:46:20,0
11/13/23 01:47:20,0
11/13/23 01:48:20,0
11/13/23 01:49:20,0
11/13/23 01:50:20,0
11/13/23 01:51:20,0
11/13/23 01:52:20,0
11/13/23 01:53:23,0
11/13/23 01:54:23,0
11/13/23 01:55:23,0
11/13/23 01:56:23,0
11/13/23 01:57:23,0
11/13/23 01:58:23,0
11/13/23 01:59:23,0
11/13/23 02:00:23,0
11/13/23 02:01:23,0
11/13/23 02:02:23,0
11/13/23 02:03:23,0
11/13/23 02:04:23,0
11/13/23 02:05:23,0
11/13/23 02:06:23,0
11/13/23 02:07:23,0
11/13/23 02:08:25,0
11/13/23 02:09:25,0
11/13/23 02:10:25,0
11/13/23 02:11:25,0
11/13/23 02:12:25,0
11/13/23 02:13:25,0
11/13/23 02:14:25,8
11/13/23 02:15:25,0
11/13/23 02:16:25,0
11/13/23 02:17:25,0
11/13/23 02:18:25,0
11/13/23 02:19:25,0
11/13/23 02:20:25,0
11/13/23 02:21:25,0
11/13/23 02:22:25,0
11/13/23 02:23:27,0
11/13/23 02:24:27,0
11/13/23 02:25:27,0
11/13/23 02:26:27,0
11/13/23 02:27:27,0
11/13/23 02:28:27,0
11/13/23 02:29:27,13
11/13/23 02:30:27,0
11/13/23 02:31:27,21
11/13/23 02:32:27,-13
11/13/23 02:33:27,-4
11/13/23 02:34:27,5
11/13/23 02:35:27,0
11/13/23 02:36:27,-11
11/13/23 02:37:27,-12
11/13/23 02:38:29,-13
11/13/23 02:39:29,1
11/13/23 02:40:29,1
11/13/23 02:41:29,7
11/13/23 02:42:29,0
11/13/23 02:43:29,-1
11/13/23 02:44:29,-1
11/13/23 02:45:29,-8
11/13/23 02:46:29,-42
11/13/23 02:47:29,7
11/13/23 02:48:29,0
11/13/23 02:49:29,0
11/13/23 02:50:29,-13
11/13/23 02:51:29,11
11/13/23 02:52:29,68
11/13/23 02:53:31,-4
11/13/23 02:54:31,16
11/13/23 02:55:31,28
11/13/23 02:56:31,0
11/13/23 02:57:31,0
11/13/23 02:58:31,0
11/13/23 02:59:31,0
11/13/23 03:00:31,51
11/13/23 03:01:31,0
11/13/23 03:02:31,9
11/13/23 03:03:31,-4
11/13/23 03:04:31,0
11/13/23 03:05:31,0
11/13/23 03:06:31,-4
11/13/23 03:07:31,48
11/13/23 03:08:31,22
11/13/23 03:09:33,41
11/13/23 03:10:33,-42
11/13/23 03:11:33,1
11/13/23 03:12:33,0
11/13/23 03:13:33,-6
11/13/23 03:14:33,0
11/13/23 03:15:33,-2
11/13/23 03:16:33,-8
11/13/23 03:17:33,4
11/13/23 03:18:33,34
11/13/23 03:19:33,-16
11/13/23 03:20:33,0
11/13/23 03:21:33,13
11/13/23 03:22:33,0
11/13/23 03:23:33,-11
11/13/23 03:24:36,3
11/13/23 03:25:36,-3
11/13/23 03:26:36,-4
11/13/23 03:27:36,0
11/13/23 03:28:36,-11
11/13/23 03:29:36,9
11/13/23 03:30:36,1
11/13/23 03:31:36,-25
11/13/23 03:32:36,-17
11/13/23 03:33:36,-39
11/13/23 03:34:36,-8
11/13/23 03:35:36,-4
11/13/23 03:36:36,3
11/13/23 03:37:36,-16
11/13/23 03:38:36,18
11/13/23 03:39:37,18
11/13/23 03:40:37,3
11/13/23 03:41:37,12
11/13/23 03:42:37,22
11/13/23 03:43:37,-8
11/13/23 03:44:37,52
11/13/23 03:45:37,13
11/13/23 03:46:37,16
11/13/23 03:47:37,26
11/13/23 03:48:37,0
11/13/23 03:49:37,11
11/13/23 03:50:37,0
11/13/23 03:51:37,0
11/13/23 03:52:37,8
11/13/23 03:53:37,37
11/13/23 03:54:40,0
11/13/23 03:55:40,24
11/13/23 03:56:40,-3
11/13/23 03:57:40,3
11/13/23 03:58:40,15
11/13/23 03:59:40,17
11/13/23 04:00:40,-13
11/13/23 04:01:40,-4
11/13/23 04:02:40,0
11/13/23 04:03:40,43
11/13/23 04:04:40,0
11/13/23 04:05:40,43
11/13/23 04:06:40,-3
11/13/23 04:07:40,8
11/13/23 04:08:40,4
11/13/23 04:09:43,-15
11/13/23 04:10:43,13
11/13/23 04:11:43,35
11/13/23 04:12:43,-49
11/13/23 04:13:43,8
11/13/23 04:14:43,-7
11/13/23 04:15:43,0
11/13/23 04:16:43,-1
11/13/23 04:17:43,0
11/13/23 04:18:43,48
11/13/23 04:19:43,3
11/13/23 04:20:43,13
11/13/23 04:21:43,-2
11/13/23 04:22:43,0
11/13/23 04:23:43,27
11/13/23 04:24:45,-11
11/13/23 04:25:45,-26
11/13/23 04:26:45,1
11/13/23 04:27:45,-11
11/13/23 04:28:45,-4
11/13/23 04:29:45,-17
11/13/23 04:30:45,-73
11/13/23 04:31:45,-43
11/13/23 04:32:45,1
11/13/23 04:33:45,0
11/13/23 04:34:45,2
11/13/23 04:35:45,28
11/13/23 04:36:45,-19
11/13/23 04:37:45,-40
11/13/23 04:38:45,0
11/13/23 04:39:47,33
11/13/23 04:40:47,-14
11/13/23 04:41:47,-1
11/13/23 04:42:47,-6
11/13/23 04:43:47,0
11/13/23 04:44:47,-6
11/13/23 04:45:47,-5
11/13/23 04:46:47,2
11/13/23 04:47:47,-63
11/13/23 04:48:47,0
11/13/23 04:49:47,-1
11/13/23 04:50:47,0
11/13/23 04:51:47,0
11/13/23 04:52:47,1
11/13/23 04:53:47,0
11/13/23 04:54:47,21
11/13/23 04:55:47,0
11/13/23 04:56:47,0
11/13/23 04:57:47,7
11/13/23 04:58:47,0
11/13/23 04:59:47,0
11/13/23 05:00:47,34
11/13/23 05:01:47,0
11/13/23 05:02:47,-7
11/13/23 05:03:47,0
11/13/23 05:04:47,0
11/13/23 05:05:47,3
11/13/23 05:06:47,3
11/13/23 05:07:47,92
11/13/23 05:08:47,50
11/13/23 05:09:51,14
11/13/23 05:10:51,0
11/13/23 05:11:51,15
11/13/23 05:12:51,4
11/13/23 05:13:51,1
11/13/23 05:14:51,1
11/13/23 05:15:51,0
11/13/23 05:16:51,-7
11/13/23 05:17:51,0
11/13/23 05:18:51,-21
11/13/23 05:19:51,17
11/13/23 05:20:51,0
11/13/23 05:21:51,9
11/13/23 05:22:51,14
11/13/23 05:23:51,0
11/13/23 05:24:53,-8
11/13/23 05:25:53,0
11/13/23 05:26:53,0
11/13/23 05:27:53,0
11/13/23 05:28:53,1
11/13/23 05:29:53,8
11/13/23 05:30:53,-6
11/13/23 05:31:53,-15
11/13/23 05:32:53,20
11/13/23 05:33:53,-1
11/13/23 05:34:53,0
11/13/23 05:35:53,0
11/13/23 05:36:53,-21
11/13/23 05:37:53,-5
11/13/23 05:38:53,8
11/13/23 05:39:56,-14
11/13/23 05:40:56,45
11/13/23 05:41:56,-13
11/13/23 05:42:56,-13
11/13/23 05:43:56,-4
11/13/23 05:44:56,-11
11/13/23 05:45:56,-1
11/13/23 05:46:56,4
11/13/23 05:47:56,21
11/13/23 05:48:56,26
11/13/23 05:49:56,0
11/13/23 05:50:56,0
11/13/23 05:51:56,3
