timestamp,Infrared to Red Signal Ratio
11/16/23 00:00:30,47
11/16/23 00:01:30,21
11/16/23 00:02:30,0
11/16/23 00:03:30,-8
11/16/23 00:04:30,4
11/16/23 00:05:30,-16
11/16/23 00:06:30,0
11/16/23 00:07:30,-7
11/16/23 00:08:30,4
11/16/23 00:09:30,2
11/16/23 00:10:30,-5
11/16/23 00:11:30,17
11/16/23 00:12:31,0
11/16/23 00:13:31,0
11/16/23 00:14:31,0
11/16/23 00:15:31,0
11/16/23 00:16:31,0
11/16/23 00:17:31,-7
11/16/23 00:18:31,2
11/16/23 00:19:31,-34
11/16/23 00:20:31,4
11/16/23 00:21:31,1
11/16/23 00:22:31,-7
11/16/23 00:23:31,-16
11/16/23 00:24:31,0
11/16/23 00:25:31,0
11/16/23 00:26:31,-52
11/16/23 00:27:32,38
11/16/23 00:28:32,-26
11/16/23 00:29:32,0
11/16/23 00:30:32,0
11/16/23 00:31:32,0
11/16/23 00:32:32,0
11/16/23 00:36:31,-21
11/16/23 00:37:31,5
11/16/23 00:38:31,27
11/16/23 00:39:31,0
11/16/23 00:40:31,14
11/16/23 00:41:31,-2
11/16/23 00:42:31,8
11/16/23 00:43:31,1
11/16/23 00:44:31,13
11/16/23 00:45:31,-22
11/16/23 00:46:31,0
11/16/23 00:47:31,5
11/16/23 00:48:31,38
11/16/23 00:49:31,5
11/16/23 00:50:31,0
11/16/23 00:51:31,0
11/16/23 00:52:31,1
11/16/23 00:53:31,13
11/16/23 00:54:31,40
11/16/23 00:55:31,0
11/16/23 00:56:31,0
11/16/23 00:57:30,-36
11/16/23 00:58:30,-4
11/16/23 00:59:30,1
11/16/23 01:00:30,5
11/16/23 01:01:30,0
11/16/23 01:02:30,0
11/16/23 01:03:30,0
11/16/23 01:04:30,0
11/16/23 01:05:30,0
11/16/23 01:06:30,0
11/16/23 01:07:30,0
11/16/23 01:08:30,0
11/16/23 01:09:30,0
11/16/23 01:10:30,-29
11/16/23 01:11:30,-21
11/16/23 01:12:30,0
11/16/23 01:13:30,-17
11/16/23 01:14:30,2
11/16/23 01:15:30,4
11/16/23 01:16:30,5
11/16/23 01:17:30,0
11/16/23 01:18:30,21
11/16/23 01:19:30,0
11/16/23 01:20:30,-8
11/16/23 01:21:30,-2
11/16/23 01:22:30,-2
11/16/23 01:23:30,-29
11/16/23 01:24:30,-4
11/16/23 01:25:30,0
11/16/23 01:26:30,-78
11/16/23 01:27:31,11
11/16/23 01:28:31,0
11/16/23 01:29:31,-55
11/16/23 01:30:31,-26
11/16/23 01:31:31,6
11/16/23 01:32:31,-7
11/16/23 01:33:31,-17
11/16/23 01:34:31,0
11/16/23 01:35:31,34
11/16/23 01:36:31,21
11/16/23 01:37:31,1
11/16/23 01:38:31,26
11/16/23 01:39:31,0
11/16/23 01:40:31,-7
11/16/23 01:41:31,16
11/16/23 01:42:30,0
11/16/23 01:43:30,-26
11/16/23 01:44:30,5
11/16/23 01:45:30,13
11/16/23 01:46:30,-4
11/16/23 01:47:30,17
11/16/23 01:48:30,0
11/16/23 01:49:30,0
11/16/23 01:50:30,-13
11/16/23 01:51:30,-8
11/16/23 01:52:30,4
11/16/23 01:53:30,0
11/16/23 01:54:30,-5
11/16/23 01:55:30,-17
11/16/23 01:56:30,15
11/16/23 01:57:30,27
11/16/23 01:58:30,31
11/16/23 01:59:30,51
11/16/23 02:00:30,22
11/16/23 02:01:30,38
11/16/23 02:02:30,-4
11/16/23 02:03:30,0
11/16/23 02:04:30,16
11/16/23 02:05:30,-4
11/16/23 02:06:30,-20
11/16/23 02:07:30,-8
11/16/23 02:08:30,-5
11/16/23 02:09:30,18
11/16/23 02:10:30,0
11/16/23 02:11:30,0
11/16/23 02:12:30,-29
11/16/23 02:13:30,-17
11/16/23 02:14:30,-4
11/16/23 02:15:30,0
11/16/23 02:16:30,-2
11/16/23 02:17:30,0
11/16/23 02:18:30,-10
11/16/23 02:19:30,9
11/16/23 02:20:30,21
11/16/23 02:21:30,-13
11/16/23 02:22:30,4
11/16/23 02:23:30,32
11/16/23 02:24:30,0
11/16/23 02:25:30,4
11/16/23 02:26:30,26
11/16/23 02:27:29,-27
11/16/23 02:28:29,-10
11/16/23 02:29:29,-14
11/16/23 02:30:29,-4
11/16/23 02:31:29,-8
11/16/23 02:32:29,-27
11/16/23 02:33:29,4
11/16/23 02:34:29,13
11/16/23 02:35:29,21
11/16/23 02:36:29,0
11/16/23 02:37:29,28
11/16/23 02:38:29,10
11/16/23 02:39:29,-1
11/16/23 02:40:29,20
11/16/23 02:41:29,21
11/16/23 02:42:30,-22
11/16/23 02:43:30,72
11/16/23 02:44:30,0
11/16/23 02:45:30,-4
11/16/23 02:46:30,12
11/16/23 02:47:30,1
11/16/23 02:48:30,0
11/16/23 02:49:30,0
11/16/23 02:50:30,0
11/16/23 02:51:30,0
11/16/23 02:52:30,22
11/16/23 02:53:30,-5
11/16/23 02:54:30,5
11/16/23 02:55:30,0
11/16/23 02:56:30,0
11/16/23 02:57:30,0
11/16/23 02:58:30,0
11/16/23 02:59:30,0
11/16/23 03:00:30,0
11/16/23 03:01:30,0
11/16/23 03:02:30,-58
11/16/23 03:03:30,2
11/16/23 03:04:30,4
11/16/23 03:05:30,-8
11/16/23 03:06:30,-1
11/16/23 03:07:30,0
11/16/23 03:08:30,-1
11/16/23 03:09:30,0
11/16/23 03:10:30,-2
11/16/23 03:11:30,-17
11/16/23 03:12:30,6
11/16/23 03:13:30,17
11/16/23 03:14:30,46
11/16/23 03:15:30,1
11/16/23 03:16:30,-39
11/16/23 03:17:30,11
11/16/23 03:18:30,13
11/16/23 03:19:30,-18
11/16/23 03:20:30,37
11/16/23 03:21:30,8
11/16/23 03:22:30,2
11/16/23 03:23:30,17
11/16/23 03:24:30,-9
11/16/23 03:25:30,39
11/16/23 03:26:30,-4
11/16/23 03:27:30,0
11/16/23 03:28:30,-2
11/16/23 03:29:30,0
11/16/23 03:30:30,4
11/16/23 03:31:30,-25
11/16/23 03:32:30,0
11/16/23 03:33:30,-8
11/16/23 03:34:30,0
11/16/23 03:35:30,0
11/16/23 03:36:30,0
11/16/23 03:37:30,0
11/16/23 03:38:30,-43
11/16/23 03:39:30,13
11/16/23 03:40:30,32
11/16/23 03:41:30,0
11/16/23 03:42:30,13
11/16/23 03:43:30,2
11/16/23 03:44:30,48
11/16/23 03:45:30,27
11/16/23 03:46:30,17
11/16/23 03:47:30,52
11/16/23 03:48:30,24
11/16/23 03:49:30,3
11/16/23 03:50:30,10
11/16/23 03:51:30,0
11/16/23 03:52:30,-6
11/16/23 03:53:30,8
11/16/23 03:54:30,9
11/16/23 03:55:30,0
11/16/23 03:56:30,8
11/16/23 03:57:30,39
11/16/23 03:58:30,10
11/16/23 03:59:30,-7
11/16/23 04:00:30,17
11/16/23 04:01:30,0
11/16/23 04:02:30,13
11/16/23 04:03:30,25
11/16/23 04:04:30,7
11/16/23 04:05:30,4
11/16/23 04:06:30,4
11/16/23 04:07:30,13
11/16/23 04:08:30,7
11/16/23 04:09:30,0
11/16/23 04:10:30,-7
11/16/23 04:11:30,-1
11/16/23 04:12:30,36
11/16/23 04:13:30,1
11/16/23 04:14:30,18
11/16/23 04:15:30,-12
11/16/23 04:16:30,15
11/16/23 04:17:30,4
11/16/23 04:18:30,0
11/16/23 04:19:30,46
11/16/23 04:20:30,0
11/16/23 04:21:30,0
11/16/23 04:22:30,-8
11/16/23 04:23:30,-56
11/16/23 04:24:30,12
11/16/23 04:25:30,-4
11/16/23 04:26:30,0
11/16/23 04:27:30,36
11/16/23 04:28:31,-9
11/16/23 04:29:31,47
11/16/23 04:30:31,24
11/16/23 04:31:31,50
11/16/23 04:32:31,56
11/16/23 04:33:31,-8
11/16/23 04:34:31,24
11/16/23 04:35:31,-47
11/16/23 04:36:31,4
11/16/23 04:37:31,-33
11/16/23 04:38:31,-16
11/16/23 04:39:31,-3
11/16/23 04:40:31,4
11/16/23 04:41:31,22
11/16/23 04:42:31,-1
11/16/23 04:43:30,0
11/16/23 04:44:30,-36
11/16/23 04:45:30,-4
11/16/23 04:46:30,-2
11/16/23 04:47:30,-17
11/16/23 04:48:30,-19
11/16/23 04:49:30,4
11/16/23 04:50:30,29
11/16/23 04:51:30,8
11/16/23 04:52:30,-1
11/16/23 04:53:30,50
11/16/23 04:54:30,-10
11/16/23 04:55:30,0
11/16/23 04:56:30,-8
11/16/23 04:57:30,-21
11/16/23 04:58:33,32
11/16/23 04:59:33,-66
11/16/23 05:00:33,24
11/16/23 05:01:33,42
11/16/23 05:02:33,0
11/16/23 05:03:33,21
11/16/23 05:04:33,-10
11/16/23 05:05:33,40
11/16/23 05:06:33,1
11/16/23 05:07:33,-2
11/16/23 05:08:33,-11
11/16/23 05:09:33,0
11/16/23 05:10:33,42
11/16/23 05:11:33,-41
11/16/23 05:12:33,3
11/16/23 05:13:35,-50
11/16/23 05:14:35,0
11/16/23 05:15:35,0
11/16/23 05:16:35,18
11/16/23 05:17:35,60
11/16/23 05:18:35,0
11/16/23 05:19:35,12
11/16/23 05:20:35,-1
11/16/23 05:21:35,63
11/16/23 05:22:35,-8
11/16/23 05:23:35,58
11/16/23 05:24:35,0
11/16/23 05:25:35,51
11/16/23 05:26:35,19
11/16/23 05:27:35,52
11/16/23 05:28:38,3
