recorded_time,temperature,sensor_type
2023-11-07T00:00,-1.1618208290510523,UNKNOWN
2023-11-07T00:01,-1.2618208290510537,UNKNOWN
2023-11-07T00:02,-1.3618208290510516,UNKNOWN
2023-11-07T00:03,-1.3618208290510516,UNKNOWN
2023-11-07T00:04,-1.461820829051053,UNKNOWN
2023-11-07T00:05,-1.461820829051053,UNKNOWN
2023-11-07T00:06,-1.561820829051051,UNKNOWN
2023-11-07T00:07,-1.561820829051051,UNKNOWN
2023-11-07T00:08,-1.6618208290510523,UNKNOWN
2023-11-07T00:09,-1.7618208290510537,UNKNOWN
2023-11-07T00:10,-1.8618208290510516,UNKNOWN
2023-11-07T00:11,-1.7618208290510537,UNKNOWN
2023-11-07T00:12,-1.7618208290510537,UNKNOWN
2023-11-07T00:13,-1.8618208290510516,UNKNOWN
2023-11-07T00:14,-1.8618208290510516,UNKNOWN
2023-11-07T00:15,-1.8618208290510516,UNKNOWN
2023-11-07T00:16,-1.8618208290510516,UNKNOWN
2023-11-07T00:17,-1.6618208290510523,UNKNOWN
2023-11-07T00:18,-1.461820829051053,UNKNOWN
2023-11-07T00:19,-1.3618208290510516,UNKNOWN
2023-11-07T00:20,-1.2618208290510537,UNKNOWN
2023-11-07T00:21,-1.2618208290510537,UNKNOWN
2023-11-07T00:22,-1.2618208290510537,UNKNOWN
2023-11-07T00:23,-1.1618208290510523,UNKNOWN
2023-11-07T00:24,-1.1618208290510523,UNKNOWN
2023-11-07T00:25,-1.1618208290510523,UNKNOWN
2023-11-07T00:26,-1.1618208290510523,UNKNOWN
2023-11-07T00:27,-1.1618208290510523,UNKNOWN
2023-11-07T00:28,-1.1618208290510523,UNKNOWN
2023-11-07T00:29,-1.061820829051051,UNKNOWN
2023-11-07T00:30,-0.961820829051053,UNKNOWN
2023-11-07T00:31,-1.061820829051051,UNKNOWN
2023-11-07T00:32,-1.061820829051051,UNKNOWN
2023-11-07T00:33,-1.061820829051051,UNKNOWN
2023-11-07T00:34,-1.061820829051051,UNKNOWN
2023-11-07T00:35,-0.961820829051053,UNKNOWN
2023-11-07T00:36,-0.8618208290510516,UNKNOWN
2023-11-07T00:37,-0.7618208290510537,UNKNOWN
2023-11-07T00:38,-0.7618208290510537,UNKNOWN
2023-11-07T00:39,-0.7618208290510537,UNKNOWN
2023-11-07T00:40,-0.7618208290510537,UNKNOWN
2023-11-07T00:41,-0.8618208290510516,UNKNOWN
2023-11-07T00:42,-1.061820829051051,UNKNOWN
2023-11-07T00:43,-1.3618208290510516,UNKNOWN
2023-11-07T00:44,-1.7618208290510537,UNKNOWN
2023-11-07T00:45,-2.7618208290510537,UNKNOWN
2023-11-07T00:46,-3.3618208290510516,UNKNOWN
2023-11-07T00:47,-3.461820829051053,UNKNOWN
2023-11-07T00:48,-3.461820829051053,UNKNOWN
2023-11-07T00:49,-3.561820829051051,UNKNOWN
2023-11-07T00:50,-3.8618208290510516,UNKNOWN
2023-11-07T00:51,-3.961820829051053,UNKNOWN
2023-11-07T00:52,-3.961820829051053,UNKNOWN
2023-11-07T00:53,-3.8618208290510516,UNKNOWN
2023-11-07T00:54,-3.561820829051051,UNKNOWN
2023-11-07T00:55,-3.1618208290510523,UNKNOWN
2023-11-07T00:56,-2.7618208290510537,UNKNOWN
2023-11-07T00:57,-2.461820829051053,UNKNOWN
2023-11-07T00:58,-2.1618208290510523,UNKNOWN
2023-11-07T00:59,-2.061820829051051,UNKNOWN
2023-11-07T01:00,-2.461820829051053,UNKNOWN
2023-11-07T01:01,-2.7618208290510537,UNKNOWN
2023-11-07T01:02,-2.961820829051053,UNKNOWN
