recorded_time,temperature,sensor_type
2023-12-01T00:00,-2.846657285722891,UNKNOWN
2023-12-01T00:01,-2.9466572857228925,UNKNOWN
2023-12-01T00:02,-2.7466572857228932,UNKNOWN
2023-12-01T00:03,-2.9466572857228925,UNKNOWN
2023-12-01T00:04,-3.146657285722892,UNKNOWN
2023-12-01T00:05,-3.4466572857228925,UNKNOWN
2023-12-01T00:06,-3.346657285722891,UNKNOWN
2023-12-01T00:07,-3.046657285722894,UNKNOWN
2023-12-01T00:08,-2.9466572857228925,UNKNOWN
2023-12-01T00:09,-2.7466572857228932,UNKNOWN
2023-12-01T00:10,-2.646657285722892,UNKNOWN
2023-12-01T00:11,-2.2466572857228932,UNKNOWN
2023-12-01T00:12,-2.046657285722894,UNKNOWN
2023-12-01T00:13,-1.7466572857228932,UNKNOWN
2023-12-01T00:14,-1.546657285722894,UNKNOWN
2023-12-01T00:15,-1.3466572857228911,UNKNOWN
2023-12-01T00:16,-1.2466572857228932,UNKNOWN
2023-12-01T00:17,-1.046657285722894,UNKNOWN
2023-12-01T00:18,-0.9466572857228925,UNKNOWN
2023-12-01T00:19,-0.7466572857228932,UNKNOWN
2023-12-01T00:20,-0.6466572857228918,UNKNOWN
2023-12-01T00:21,-0.546657285722894,UNKNOWN
2023-12-01T00:22,-0.44665728572289254,UNKNOWN
2023-12-01T00:23,-0.24665728572289325,UNKNOWN
2023-12-01T00:24,-0.14665728572289183,UNKNOWN
2023-12-01T00:25,-0.04665728572289396,UNKNOWN
2023-12-01T00:26,0.05334271427710746,UNKNOWN
2023-12-01T00:27,0.15334271427710888,UNKNOWN
2023-12-01T00:28,0.2533427142771103,UNKNOWN
2023-12-01T00:29,0.3533427142771046,UNKNOWN
2023-12-01T00:30,0.3533427142771046,UNKNOWN
2023-12-01T00:31,0.3533427142771046,UNKNOWN
2023-12-01T00:32,0.3533427142771046,UNKNOWN
2023-12-01T00:33,0.45334271427710604,UNKNOWN
2023-12-01T00:34,0.45334271427710604,UNKNOWN
2023-12-01T00:35,0.45334271427710604,UNKNOWN
2023-12-01T00:36,0.45334271427710604,UNKNOWN
