timestamp,bucket_values
2023-12-01T07:12:00,"[0.0, 0.0, 0.001, 0.0, 0.001, 0.002, 0.003, 0.004, 0.008, 0.019, 0.034, 0.064, 0.115, 0.175, 0.188, 0.152, 0.112, 0.062, 0.036, 0.014, 0.004, 0.001, 0.001, 0.0, 0.001, 0.001, 0.0, 0.002, 0.001]"
