timestamp,value
2023-11-26T20:57:34Z,50.0
2023-11-26T20:58:34Z,50.0
2023-11-26T20:59:34Z,50.0
2023-11-26T21:00:34Z,50.0
2023-11-26T21:01:34Z,50.0
2023-11-26T21:02:34Z,50.0
2023-11-26T21:03:34Z,50.0
2023-11-26T21:04:34Z,50.0
2023-11-26T21:05:34Z,50.0
2023-11-26T21:06:34Z,50.0
2023-11-26T21:07:34Z,50.0
2023-11-26T21:08:34Z,50.0
2023-11-26T21:09:34Z,50.0
2023-11-26T21:10:34Z,50.0
2023-11-26T21:11:34Z,50.0
2023-11-26T21:12:34Z,50.0
2023-11-26T21:13:34Z,50.0
2023-11-26T21:14:34Z,50.0
2023-11-26T21:15:34Z,50.0
2023-11-26T21:16:34Z,50.0
2023-11-26T21:17:34Z,50.0
2023-11-26T21:18:34Z,50.0
2023-11-26T21:19:34Z,50.0
2023-11-26T21:20:34Z,50.0
2023-11-26T21:21:34Z,50.0
2023-11-26T21:22:34Z,50.0
2023-11-26T21:23:34Z,50.0
2023-11-26T21:24:34Z,50.0
2023-11-26T21:25:34Z,50.0
2023-11-26T21:26:34Z,50.0
2023-11-26T21:27:34Z,50.0
2023-11-26T22:15:33Z,50.0
2023-11-26T22:16:33Z,99.7
2023-11-26T22:17:33Z,97.1
2023-11-26T22:18:33Z,95.1
2023-11-26T22:19:33Z,94.1
2023-11-26T22:20:33Z,93.0
2023-11-26T22:21:33Z,91.7
2023-11-26T22:22:33Z,91.7
2023-11-26T22:23:33Z,91.5
2023-11-26T22:24:33Z,50.0
2023-11-26T22:25:33Z,90.6
2023-11-26T22:26:33Z,90.0
2023-11-26T22:27:33Z,90.3
2023-11-26T22:28:33Z,90.3
2023-11-26T22:29:33Z,50.0
2023-11-26T22:30:33Z,90.0
2023-11-26T22:31:33Z,89.4
2023-11-26T22:32:33Z,89.0
2023-11-26T22:33:33Z,89.0
2023-11-26T22:34:33Z,89.0
2023-11-26T22:35:33Z,88.6
2023-11-26T22:36:33Z,88.8
2023-11-26T22:37:33Z,89.0
2023-11-26T22:38:33Z,89.1
2023-11-26T22:39:33Z,50.0
2023-11-26T22:40:33Z,85.2
2023-11-26T22:41:33Z,82.9
2023-11-26T22:42:33Z,79.6
2023-11-26T22:43:33Z,79.4
2023-11-26T22:44:33Z,78.8
2023-11-26T22:45:33Z,79.6
2023-11-26T22:46:33Z,50.0
2023-11-26T22:47:33Z,78.8
2023-11-26T22:48:33Z,80.7
2023-11-26T22:49:33Z,82.2
2023-11-26T22:50:33Z,83.6
2023-11-26T22:51:33Z,85.0
2023-11-26T22:52:33Z,85.8
2023-11-26T22:53:33Z,86.2
2023-11-26T22:54:33Z,87.1
2023-11-26T22:55:33Z,88.5
2023-11-26T22:56:33Z,88.6
2023-11-26T22:57:33Z,89.3
2023-11-26T22:58:33Z,90.0
2023-11-26T22:59:33Z,91.0
2023-11-26T23:00:33Z,92.6
2023-11-26T23:01:33Z,91.7
2023-11-26T23:02:33Z,90.3
2023-11-26T23:03:33Z,90.1
2023-11-26T23:04:33Z,89.1
2023-11-26T23:05:33Z,88.4
2023-11-26T23:06:33Z,88.3
2023-11-26T23:07:33Z,87.8
2023-11-26T23:08:33Z,50.0
2023-11-26T23:09:33Z,88.1
2023-11-26T23:10:33Z,89.7
2023-11-26T23:11:33Z,91.2
2023-11-26T23:12:33Z,91.8
2023-11-26T23:13:33Z,92.0
2023-11-26T23:14:33Z,92.6
2023-11-26T23:15:33Z,92.9
2023-11-26T23:16:33Z,93.7
2023-11-26T23:17:33Z,94.4
2023-11-26T23:18:33Z,95.3
2023-11-26T23:19:33Z,95.2
2023-11-26T23:20:33Z,95.8
2023-11-26T23:21:33Z,96.2
2023-11-26T23:22:33Z,95.7
2023-11-26T23:23:33Z,95.6
2023-11-26T23:24:33Z,50.0
2023-11-26T23:25:33Z,95.6
2023-11-26T23:26:33Z,95.4
2023-11-26T23:27:33Z,95.8
2023-11-26T23:28:33Z,95.7
2023-11-26T23:29:33Z,95.2
2023-11-26T23:30:33Z,94.5
2023-11-26T23:31:33Z,95.7
2023-11-26T23:32:33Z,95.2
2023-11-26T23:33:33Z,95.0
2023-11-26T23:34:33Z,95.3
2023-11-26T23:35:33Z,94.6
2023-11-26T23:36:33Z,93.3
2023-11-26T23:37:33Z,90.8
2023-11-26T23:38:33Z,87.2
2023-11-26T23:39:33Z,50.0
2023-11-26T23:40:33Z,50.0
2023-11-26T23:41:33Z,85.1
2023-11-26T23:42:33Z,83.8
2023-11-26T23:43:33Z,82.6
2023-11-26T23:44:33Z,83.3
2023-11-26T23:45:33Z,83.0
2023-11-26T23:46:33Z,83.4
2023-11-26T23:47:33Z,83.4
2023-11-26T23:48:33Z,83.5
2023-11-26T23:49:33Z,83.6
2023-11-26T23:50:33Z,83.4
2023-11-26T23:51:33Z,82.7
2023-11-26T23:52:33Z,82.1
2023-11-26T23:53:33Z,81.2
2023-11-26T23:54:33Z,77.5
2023-11-26T23:55:33Z,77.7
2023-11-26T23:56:33Z,77.5
2023-11-26T23:57:33Z,77.6
2023-11-26T23:58:33Z,77.4
2023-11-26T23:59:33Z,77.6
2023-11-27T00:00:33Z,77.3
