timestamp,value
2023-11-29T03:28:03Z,50.0
2023-11-29T03:29:03Z,90.6
2023-11-29T03:30:03Z,89.3
2023-11-29T03:31:03Z,88.8
2023-11-29T03:32:03Z,88.0
2023-11-29T03:33:03Z,87.5
2023-11-29T03:34:03Z,85.5
2023-11-29T03:35:03Z,50.0
2023-11-29T03:36:03Z,82.3
2023-11-29T03:37:03Z,79.1
2023-11-29T03:38:03Z,79.0
2023-11-29T03:39:03Z,80.3
2023-11-29T03:40:03Z,80.8
2023-11-29T03:41:03Z,83.3
2023-11-29T03:42:03Z,83.9
2023-11-29T03:43:03Z,84.5
2023-11-29T03:44:03Z,50.0
2023-11-29T03:45:03Z,50.0
2023-11-29T03:46:03Z,50.0
2023-11-29T03:47:03Z,50.0
2023-11-29T03:48:03Z,50.0
2023-11-29T03:49:03Z,50.0
2023-11-29T03:50:03Z,50.0
2023-11-29T03:51:03Z,50.0
2023-11-29T03:52:03Z,50.0
2023-11-29T03:53:03Z,50.0
2023-11-29T03:54:03Z,50.0
2023-11-29T03:55:03Z,50.0
2023-11-29T03:56:03Z,50.0
2023-11-29T03:57:03Z,50.0
2023-11-29T03:58:03Z,50.0
2023-11-29T03:59:03Z,50.0
2023-11-29T04:00:03Z,50.0
2023-11-29T04:01:03Z,50.0
2023-11-29T04:02:03Z,50.0
2023-11-29T04:03:03Z,50.0
2023-11-29T04:04:03Z,50.0
2023-11-29T04:05:03Z,50.0
2023-11-29T04:06:03Z,50.0
2023-11-29T04:07:03Z,50.0
2023-11-29T04:08:03Z,50.0
2023-11-29T04:09:03Z,50.0
2023-11-29T04:10:03Z,50.0
2023-11-29T04:11:03Z,50.0
2023-11-29T04:12:03Z,50.0
2023-11-29T04:18:03Z,76.0
2023-11-29T04:19:03Z,50.0
2023-11-29T04:20:03Z,78.1
2023-11-29T04:21:03Z,84.3
2023-11-29T04:22:03Z,88.1
2023-11-29T04:23:03Z,91.3
2023-11-29T04:24:03Z,93.2
2023-11-29T04:25:03Z,94.6
2023-11-29T04:26:03Z,95.5
2023-11-29T04:27:03Z,96.0
2023-11-29T04:28:03Z,96.5
2023-11-29T04:29:03Z,96.8
2023-11-29T04:30:03Z,96.9
2023-11-29T04:31:03Z,97.0
2023-11-29T04:32:03Z,50.0
2023-11-29T04:33:03Z,96.8
2023-11-29T04:34:03Z,96.7
2023-11-29T04:35:03Z,96.7
2023-11-29T04:36:03Z,96.6
2023-11-29T04:37:03Z,96.5
2023-11-29T04:38:03Z,96.3
2023-11-29T04:39:03Z,96.2
2023-11-29T04:40:03Z,96.3
2023-11-29T04:41:03Z,96.3
2023-11-29T04:42:03Z,96.2
2023-11-29T04:43:03Z,96.2
2023-11-29T04:44:03Z,50.0
2023-11-29T04:45:03Z,50.0
2023-11-29T04:46:03Z,95.9
2023-11-29T04:47:03Z,50.0
2023-11-29T04:48:03Z,96.2
2023-11-29T04:49:03Z,96.8
2023-11-29T04:50:03Z,96.9
2023-11-29T04:51:03Z,97.1
2023-11-29T04:52:03Z,97.3
2023-11-29T04:53:03Z,97.6
2023-11-29T04:54:03Z,98.0
2023-11-29T04:55:03Z,98.2
2023-11-29T04:56:03Z,98.4
2023-11-29T04:57:03Z,98.5
2023-11-29T04:58:03Z,98.6
2023-11-29T04:59:03Z,98.7
2023-11-29T05:00:03Z,98.9
2023-11-29T05:01:03Z,98.8
2023-11-29T05:02:03Z,98.8
2023-11-29T05:03:03Z,98.8
2023-11-29T05:04:03Z,50.0
2023-11-29T05:05:03Z,98.7
2023-11-29T05:06:03Z,97.9
2023-11-29T05:07:03Z,97.2
2023-11-29T05:08:03Z,96.7
2023-11-29T05:09:03Z,96.4
2023-11-29T05:10:03Z,95.8
2023-11-29T05:11:03Z,50.0
2023-11-29T05:12:03Z,95.8
2023-11-29T05:13:03Z,50.0
2023-11-29T05:14:03Z,96.0
2023-11-29T05:15:03Z,96.1
2023-11-29T05:16:03Z,96.4
2023-11-29T05:17:03Z,96.4
2023-11-29T05:18:03Z,96.4
2023-11-29T05:19:03Z,96.5
2023-11-29T05:20:03Z,96.6
2023-11-29T05:21:03Z,96.5
2023-11-29T05:22:03Z,96.5
2023-11-29T05:23:03Z,96.8
2023-11-29T05:24:03Z,96.6
2023-11-29T05:25:03Z,96.4
2023-11-29T05:26:03Z,96.4
2023-11-29T05:27:03Z,96.5
2023-11-29T05:28:03Z,96.6
2023-11-29T05:29:03Z,96.4
2023-11-29T05:30:03Z,50.0
2023-11-29T05:31:03Z,50.0
2023-11-29T05:32:03Z,96.3
2023-11-29T05:33:03Z,96.4
2023-11-29T05:34:03Z,96.4
2023-11-29T05:35:03Z,96.3
2023-11-29T05:36:03Z,50.0
2023-11-29T05:37:03Z,96.2
2023-11-29T05:38:03Z,96.0
2023-11-29T05:39:03Z,95.9
2023-11-29T05:40:03Z,95.9
2023-11-29T05:41:03Z,95.9
2023-11-29T05:42:03Z,95.9
2023-11-29T05:43:03Z,95.9
2023-11-29T05:44:03Z,95.9
2023-11-29T05:45:03Z,95.9
2023-11-29T05:46:03Z,95.9
2023-11-29T05:47:03Z,95.9
2023-11-29T05:48:03Z,96.0
2023-11-29T05:49:03Z,96.0
2023-11-29T05:50:03Z,96.0
2023-11-29T05:51:03Z,95.9
2023-11-29T05:52:03Z,96.0
2023-11-29T05:53:03Z,96.0
2023-11-29T05:54:03Z,96.1
2023-11-29T05:55:03Z,96.1
2023-11-29T05:56:03Z,96.1
2023-11-29T05:57:03Z,96.0
2023-11-29T05:58:03Z,96.1
2023-11-29T05:59:03Z,96.1
2023-11-29T06:00:03Z,50.0
2023-11-29T06:01:03Z,96.2
2023-11-29T06:02:03Z,96.3
2023-11-29T06:03:03Z,96.3
2023-11-29T06:04:03Z,96.4
2023-11-29T06:05:03Z,96.4
2023-11-29T06:06:03Z,96.4
2023-11-29T06:07:03Z,96.6
2023-11-29T06:08:03Z,96.8
2023-11-29T06:09:03Z,96.8
2023-11-29T06:10:03Z,96.6
2023-11-29T06:11:03Z,96.6
2023-11-29T06:12:03Z,96.6
2023-11-29T06:13:03Z,96.8
2023-11-29T06:14:03Z,96.9
2023-11-29T06:15:03Z,96.9
2023-11-29T06:16:03Z,96.9
2023-11-29T06:17:03Z,96.9
2023-11-29T06:18:03Z,97.1
2023-11-29T06:19:03Z,96.8
2023-11-29T06:20:03Z,96.8
2023-11-29T06:21:03Z,96.9
2023-11-29T06:22:03Z,96.9
2023-11-29T06:23:03Z,97.7
2023-11-29T06:24:03Z,97.9
2023-11-29T06:25:03Z,98.9
2023-11-29T06:26:03Z,99.8
2023-11-29T06:27:03Z,99.6
2023-11-29T06:28:03Z,98.1
2023-11-29T06:29:03Z,97.4
2023-11-29T06:30:03Z,96.7
2023-11-29T06:31:03Z,96.2
2023-11-29T06:32:03Z,95.9
2023-11-29T06:33:03Z,95.3
2023-11-29T06:34:03Z,95.3
2023-11-29T06:35:03Z,95.8
2023-11-29T06:36:03Z,95.9
2023-11-29T06:37:03Z,96.1
2023-11-29T06:38:03Z,96.6
2023-11-29T06:39:03Z,97.2
2023-11-29T06:40:03Z,96.8
2023-11-29T06:41:03Z,96.9
2023-11-29T06:42:03Z,50.0
2023-11-29T06:43:03Z,95.9
2023-11-29T06:44:03Z,95.1
2023-11-29T06:45:03Z,94.9
2023-11-29T06:46:03Z,94.6
2023-11-29T06:47:03Z,94.4
2023-11-29T06:48:03Z,50.0
2023-11-29T06:49:03Z,50.0
2023-11-29T06:50:03Z,95.0
2023-11-29T06:51:03Z,50.0
2023-11-29T06:52:03Z,50.0
2023-11-29T06:53:03Z,50.0
2023-11-29T06:54:03Z,97.0
2023-11-29T06:55:03Z,50.0
2023-11-29T06:56:03Z,50.0
2023-11-29T06:57:03Z,97.2
2023-11-29T06:58:03Z,50.0
2023-11-29T06:59:03Z,97.6
2023-11-29T07:00:03Z,97.0
2023-11-29T07:01:03Z,50.0
2023-11-29T07:02:03Z,50.0
2023-11-29T07:03:03Z,50.0
2023-11-29T07:04:03Z,96.0
2023-11-29T07:05:03Z,95.9
2023-11-29T07:06:03Z,50.0
2023-11-29T07:07:03Z,50.0
2023-11-29T07:08:03Z,95.3
2023-11-29T07:09:03Z,94.4
2023-11-29T07:10:03Z,93.8
2023-11-29T07:11:03Z,93.4
2023-11-29T07:12:03Z,93.0
2023-11-29T07:13:03Z,92.5
2023-11-29T07:14:03Z,91.9
2023-11-29T07:15:03Z,50.0
2023-11-29T07:16:03Z,92.6
2023-11-29T07:17:03Z,93.5
2023-11-29T07:18:03Z,94.2
2023-11-29T07:19:03Z,94.6
2023-11-29T07:20:03Z,95.1
2023-11-29T07:21:03Z,95.5
2023-11-29T07:22:03Z,95.8
2023-11-29T07:23:03Z,96.3
2023-11-29T07:24:03Z,96.6
2023-11-29T07:25:03Z,97.2
2023-11-29T07:26:03Z,97.4
2023-11-29T07:27:03Z,97.4
2023-11-29T07:28:03Z,97.6
2023-11-29T07:29:03Z,97.5
2023-11-29T07:30:03Z,97.3
2023-11-29T07:31:03Z,50.0
2023-11-29T07:32:03Z,50.0
2023-11-29T07:33:03Z,92.6
2023-11-29T07:34:03Z,92.6
