timestamp,value
2023-11-18T13:18:09Z,91.6
2023-11-18T13:19:09Z,91.6
2023-11-18T13:20:09Z,50.0
2023-11-18T13:21:09Z,50.0
2023-11-18T13:22:09Z,50.0
2023-11-18T13:23:09Z,50.0
2023-11-18T13:24:09Z,50.0
2023-11-18T13:25:09Z,50.0
2023-11-18T13:26:09Z,50.0
2023-11-18T13:27:09Z,50.0
2023-11-18T13:28:09Z,87.5
2023-11-18T13:29:09Z,50.0
2023-11-18T13:30:09Z,50.0
2023-11-18T13:31:09Z,50.0
2023-11-18T13:32:09Z,50.0
2023-11-18T13:33:09Z,50.0
2023-11-18T13:34:09Z,50.0
2023-11-18T13:35:09Z,87.7
2023-11-18T13:36:09Z,50.0
2023-11-18T13:37:09Z,50.0
2023-11-18T13:38:09Z,50.0
2023-11-18T13:39:09Z,50.0
2023-11-18T13:40:09Z,50.0
2023-11-18T13:41:09Z,50.0
2023-11-18T13:42:09Z,50.0
2023-11-18T13:43:09Z,87.9
2023-11-18T13:44:09Z,87.2
2023-11-18T13:45:09Z,87.3
2023-11-18T13:46:09Z,50.0
2023-11-18T13:47:09Z,50.0
2023-11-18T13:48:09Z,50.0
2023-11-18T13:49:09Z,50.0
2023-11-18T13:50:09Z,50.0
2023-11-18T13:51:09Z,50.0
2023-11-18T13:52:09Z,50.0
2023-11-18T13:53:09Z,50.0
2023-11-18T13:54:09Z,50.0
2023-11-18T13:55:09Z,50.0
2023-11-18T13:56:09Z,50.0
2023-11-18T13:57:09Z,50.0
2023-11-18T13:58:09Z,50.0
2023-11-18T13:59:09Z,50.0
2023-11-18T14:00:09Z,50.0
2023-11-18T14:01:09Z,50.0
2023-11-18T14:02:09Z,50.0
2023-11-18T14:03:09Z,87.3
2023-11-18T14:04:09Z,87.0
2023-11-18T14:05:09Z,50.0
2023-11-18T14:06:09Z,50.0
2023-11-18T14:07:09Z,50.0
2023-11-18T14:08:09Z,50.0
2023-11-18T21:16:06Z,50.0
2023-11-18T21:17:06Z,50.0
2023-11-18T21:18:06Z,50.0
2023-11-18T21:19:06Z,50.0
2023-11-18T21:20:06Z,50.0
2023-11-18T21:21:06Z,50.0
2023-11-18T21:22:06Z,50.0
2023-11-18T21:23:06Z,50.0
2023-11-18T21:24:06Z,50.0
2023-11-18T21:25:06Z,50.0
2023-11-18T21:26:06Z,50.0
2023-11-18T21:27:06Z,50.0
2023-11-18T21:28:06Z,50.0
2023-11-18T21:29:06Z,50.0
2023-11-18T21:30:06Z,50.0
2023-11-18T21:31:06Z,50.0
2023-11-18T21:32:06Z,50.0
2023-11-18T21:33:06Z,50.0
2023-11-18T21:34:06Z,50.0
2023-11-18T21:35:06Z,50.0
2023-11-18T21:36:06Z,50.0
2023-11-18T21:37:06Z,50.0
2023-11-18T21:38:06Z,50.0
2023-11-18T21:39:06Z,50.0
2023-11-18T21:40:06Z,50.0
2023-11-18T21:41:06Z,50.0
2023-11-18T21:42:06Z,50.0
2023-11-18T21:43:06Z,50.0
2023-11-18T21:44:06Z,50.0
2023-11-18T21:45:06Z,50.0
2023-11-18T21:46:06Z,50.0
