timestamp,value
2023-11-11T00:16:35Z,50.0
2023-11-11T00:17:35Z,50.0
2023-11-11T00:18:35Z,50.0
2023-11-11T00:19:35Z,50.0
2023-11-11T00:20:35Z,50.0
2023-11-11T00:21:35Z,50.0
2023-11-11T00:22:35Z,50.0
2023-11-11T00:23:35Z,50.0
2023-11-11T00:24:35Z,50.0
2023-11-11T00:25:35Z,50.0
2023-11-11T00:26:35Z,50.0
2023-11-11T00:27:35Z,88.5
2023-11-11T00:28:35Z,50.0
2023-11-11T00:29:35Z,89.2
2023-11-11T00:30:35Z,92.0
2023-11-11T00:31:35Z,50.0
2023-11-11T00:32:35Z,50.0
2023-11-11T00:33:35Z,50.0
2023-11-11T00:34:35Z,95.7
2023-11-11T00:35:35Z,97.0
2023-11-11T00:36:35Z,97.9
2023-11-11T00:37:35Z,97.8
2023-11-11T00:38:35Z,98.4
2023-11-11T00:39:35Z,96.4
2023-11-11T00:40:35Z,94.8
2023-11-11T00:41:35Z,93.2
2023-11-11T00:42:35Z,92.9
2023-11-11T00:43:35Z,91.8
2023-11-11T00:44:35Z,91.9
2023-11-11T00:45:35Z,92.1
2023-11-11T00:46:35Z,92.8
2023-11-11T00:47:35Z,93.4
2023-11-11T00:48:35Z,93.6
2023-11-11T00:49:35Z,96.0
2023-11-11T00:50:35Z,97.5
2023-11-11T00:51:35Z,97.9
2023-11-11T00:52:35Z,98.5
2023-11-11T00:53:35Z,98.6
2023-11-11T00:54:35Z,98.5
2023-11-11T00:55:35Z,98.6
2023-11-11T00:56:35Z,98.5
2023-11-11T00:57:35Z,98.2
2023-11-11T00:58:35Z,98.0
2023-11-11T00:59:35Z,97.8
2023-11-11T01:00:35Z,97.8
2023-11-11T01:01:35Z,98.2
2023-11-11T01:02:35Z,98.1
2023-11-11T01:03:35Z,50.0
2023-11-11T01:04:35Z,95.3
2023-11-11T01:05:35Z,95.1
2023-11-11T01:06:35Z,95.1
2023-11-11T01:07:35Z,90.6
2023-11-11T01:08:35Z,90.8
2023-11-11T01:09:35Z,90.8
2023-11-11T01:10:35Z,89.1
2023-11-11T01:11:35Z,89.5
2023-11-11T01:12:35Z,89.7
2023-11-11T01:13:35Z,87.1
2023-11-11T01:14:35Z,88.3
2023-11-11T01:15:35Z,89.3
2023-11-11T01:16:35Z,89.9
2023-11-11T01:17:35Z,90.9
2023-11-11T01:18:35Z,91.6
2023-11-11T01:19:35Z,91.6
2023-11-11T01:20:35Z,91.9
2023-11-11T01:21:35Z,92.4
2023-11-11T01:22:35Z,50.0
2023-11-11T01:23:35Z,90.0
2023-11-11T01:24:35Z,91.2
2023-11-11T01:25:35Z,92.0
2023-11-11T01:26:35Z,92.5
2023-11-11T01:27:35Z,92.9
2023-11-11T01:28:35Z,93.4
2023-11-11T01:29:35Z,93.8
2023-11-11T01:30:35Z,94.1
2023-11-11T01:31:35Z,94.3
2023-11-11T01:32:35Z,94.6
2023-11-11T01:33:35Z,94.6
2023-11-11T01:34:35Z,50.0
2023-11-11T01:35:35Z,50.0
2023-11-11T01:36:35Z,50.0
2023-11-11T01:37:35Z,50.0
2023-11-11T01:38:35Z,95.3
2023-11-11T01:39:35Z,50.0
2023-11-11T01:40:35Z,95.7
2023-11-11T01:41:35Z,95.8
2023-11-11T01:42:35Z,95.8
2023-11-11T01:43:35Z,96.0
2023-11-11T01:44:35Z,96.0
2023-11-11T01:45:35Z,96.2
2023-11-11T01:46:35Z,96.3
2023-11-11T01:47:35Z,96.4
2023-11-11T01:48:35Z,96.5
2023-11-11T01:49:35Z,96.5
2023-11-11T01:50:35Z,50.0
2023-11-11T01:51:35Z,96.7
2023-11-11T01:52:35Z,96.7
2023-11-11T01:53:35Z,96.8
2023-11-11T01:54:35Z,97.0
2023-11-11T01:55:35Z,97.0
2023-11-11T01:56:35Z,97.1
2023-11-11T01:57:35Z,50.0
2023-11-11T01:58:35Z,50.0
2023-11-11T01:59:35Z,97.2
2023-11-11T02:00:35Z,97.6
2023-11-11T02:01:35Z,50.0
2023-11-11T02:02:35Z,97.2
2023-11-11T02:03:35Z,96.9
2023-11-11T02:04:35Z,96.9
2023-11-11T02:05:35Z,96.8
2023-11-11T02:06:35Z,97.1
2023-11-11T02:07:35Z,97.1
2023-11-11T02:08:35Z,50.0
2023-11-11T02:09:35Z,97.7
2023-11-11T02:10:35Z,98.0
2023-11-11T02:11:35Z,98.1
2023-11-11T02:12:35Z,50.0
2023-11-11T02:13:35Z,98.1
2023-11-11T02:14:35Z,97.9
