timestamp,value
2023-11-05T00:00:04Z,96.4
2023-11-05T00:01:04Z,50.0
2023-11-05T00:02:04Z,96.5
2023-11-05T00:03:04Z,96.7
2023-11-05T00:04:04Z,96.7
2023-11-05T00:05:04Z,97.0
2023-11-05T00:06:04Z,97.5
2023-11-05T00:07:04Z,96.2
2023-11-05T00:08:04Z,96.4
2023-11-05T00:09:04Z,96.4
2023-11-05T00:10:04Z,96.6
2023-11-05T00:11:04Z,96.8
2023-11-05T00:12:04Z,97.0
2023-11-05T00:13:04Z,97.0
2023-11-05T00:14:04Z,96.9
2023-11-05T00:15:04Z,97.1
2023-11-05T00:16:04Z,50.0
2023-11-05T00:17:04Z,50.0
2023-11-05T00:18:04Z,50.0
2023-11-05T00:19:04Z,50.0
2023-11-05T00:20:04Z,50.0
2023-11-05T00:21:04Z,50.0
2023-11-05T00:22:04Z,50.0
2023-11-05T00:23:04Z,50.0
2023-11-05T00:24:04Z,94.9
2023-11-05T00:25:04Z,94.6
2023-11-05T00:26:04Z,94.4
2023-11-05T00:27:04Z,50.0
2023-11-05T00:28:04Z,95.0
2023-11-05T00:29:04Z,95.5
2023-11-05T00:30:04Z,50.0
2023-11-05T00:31:04Z,50.0
2023-11-05T00:32:04Z,50.0
2023-11-05T00:33:04Z,50.0
2023-11-05T00:34:04Z,50.0
2023-11-05T00:35:04Z,94.6
2023-11-05T00:36:04Z,95.2
2023-11-05T00:37:04Z,95.9
2023-11-05T00:38:04Z,96.7
2023-11-05T00:39:04Z,96.7
2023-11-05T00:40:04Z,96.3
2023-11-05T00:41:04Z,96.8
2023-11-05T00:42:04Z,96.2
2023-11-05T00:43:04Z,97.1
2023-11-05T00:44:04Z,96.8
2023-11-05T00:45:04Z,97.3
2023-11-05T00:46:04Z,96.9
2023-11-05T00:47:04Z,97.5
2023-11-05T00:48:04Z,98.0
2023-11-05T00:49:04Z,50.0
2023-11-05T00:50:04Z,50.0
2023-11-05T00:51:04Z,50.0
2023-11-05T00:52:04Z,94.7
2023-11-05T00:53:04Z,50.0
2023-11-05T00:54:04Z,50.0
2023-11-05T00:55:04Z,50.0
2023-11-05T00:56:04Z,96.2
2023-11-05T00:57:04Z,96.0
2023-11-05T00:58:04Z,50.0
2023-11-05T00:59:04Z,50.0
