timestamp,value
2023-11-09T03:01:03Z,50.0
2023-11-09T03:02:03Z,50.0
2023-11-09T03:03:03Z,50.0
2023-11-09T03:04:03Z,50.0
2023-11-09T03:05:03Z,50.0
2023-11-09T03:06:03Z,50.0
2023-11-09T03:07:03Z,50.0
2023-11-09T03:08:03Z,50.0
2023-11-09T03:09:03Z,50.0
2023-11-09T03:10:03Z,50.0
2023-11-09T03:11:03Z,50.0
2023-11-09T03:12:03Z,50.0
2023-11-09T03:13:03Z,50.0
2023-11-09T03:14:03Z,50.0
2023-11-09T03:15:03Z,92.9
2023-11-09T03:16:03Z,50.0
2023-11-09T03:17:03Z,50.0
2023-11-09T03:18:03Z,50.0
2023-11-09T03:19:03Z,50.0
2023-11-09T03:20:03Z,50.0
2023-11-09T03:21:03Z,50.0
2023-11-09T03:22:03Z,50.0
2023-11-09T03:23:03Z,50.0
2023-11-09T03:24:03Z,50.0
2023-11-09T03:25:03Z,92.3
2023-11-09T03:26:03Z,50.0
2023-11-09T03:27:03Z,50.0
2023-11-09T03:28:03Z,50.0
2023-11-09T03:29:03Z,50.0
2023-11-09T03:30:03Z,92.1
2023-11-09T03:31:03Z,50.0
2023-11-09T05:04:33Z,98.5
2023-11-09T05:05:33Z,50.0
2023-11-09T05:06:33Z,97.8
2023-11-09T05:07:33Z,97.4
2023-11-09T05:08:33Z,97.0
2023-11-09T05:09:33Z,96.8
2023-11-09T05:10:33Z,96.3
2023-11-09T05:11:33Z,50.0
2023-11-09T05:12:33Z,50.0
2023-11-09T05:13:33Z,50.0
2023-11-09T05:14:33Z,50.0
2023-11-09T05:15:33Z,50.0
2023-11-09T05:16:33Z,50.0
2023-11-09T05:17:33Z,50.0
2023-11-09T05:18:33Z,96.3
2023-11-09T05:19:33Z,96.5
2023-11-09T05:20:33Z,96.5
2023-11-09T05:21:33Z,96.5
2023-11-09T05:22:33Z,96.7
2023-11-09T05:23:33Z,96.8
2023-11-09T05:24:33Z,97.1
2023-11-09T05:25:33Z,97.3
2023-11-09T05:26:33Z,97.3
2023-11-09T05:27:33Z,97.3
2023-11-09T05:28:33Z,97.2
2023-11-09T05:29:33Z,97.3
2023-11-09T05:30:33Z,97.3
2023-11-09T05:31:33Z,97.3
2023-11-09T05:32:33Z,97.3
2023-11-09T05:33:33Z,97.3
2023-11-09T05:34:33Z,97.4
2023-11-09T05:35:33Z,97.3
2023-11-09T05:36:33Z,97.4
2023-11-09T05:37:33Z,97.4
2023-11-09T05:38:33Z,50.0
2023-11-09T05:39:33Z,97.3
2023-11-09T05:40:33Z,97.2
2023-11-09T05:41:33Z,97.0
2023-11-09T05:42:33Z,96.9
2023-11-09T05:43:33Z,96.8
2023-11-09T05:44:33Z,96.6
2023-11-09T05:45:33Z,96.6
2023-11-09T05:46:33Z,96.4
2023-11-09T05:47:33Z,96.4
2023-11-09T05:48:33Z,96.5
2023-11-09T05:49:33Z,96.5
2023-11-09T05:50:33Z,96.3
2023-11-09T05:51:33Z,96.2
2023-11-09T05:52:33Z,96.1
2023-11-09T05:53:33Z,96.0
2023-11-09T05:54:33Z,96.0
2023-11-09T05:55:33Z,96.0
2023-11-09T05:56:33Z,95.9
2023-11-09T05:57:33Z,50.0
2023-11-09T05:58:33Z,95.9
2023-11-09T05:59:33Z,95.8
2023-11-09T06:00:33Z,95.7
2023-11-09T06:01:33Z,95.7
2023-11-09T06:02:33Z,95.6
2023-11-09T06:03:33Z,95.6
2023-11-09T06:04:33Z,95.6
2023-11-09T06:05:33Z,95.5
2023-11-09T06:06:33Z,95.5
2023-11-09T06:07:33Z,95.4
2023-11-09T06:08:33Z,95.3
2023-11-09T06:09:33Z,95.3
2023-11-09T06:10:33Z,95.3
2023-11-09T06:11:33Z,95.3
2023-11-09T06:12:33Z,95.4
2023-11-09T06:13:33Z,95.4
2023-11-09T06:14:33Z,95.3
2023-11-09T06:15:33Z,95.3
2023-11-09T06:16:33Z,95.3
2023-11-09T06:17:33Z,95.3
2023-11-09T06:18:33Z,95.3
2023-11-09T06:19:33Z,95.4
2023-11-09T06:20:33Z,95.3
2023-11-09T06:21:33Z,95.4
2023-11-09T06:22:33Z,95.4
2023-11-09T06:23:33Z,95.5
2023-11-09T06:24:33Z,95.4
2023-11-09T06:25:33Z,95.4
2023-11-09T06:26:33Z,95.3
2023-11-09T06:27:33Z,95.2
2023-11-09T06:28:33Z,95.2
2023-11-09T06:29:33Z,95.1
2023-11-09T06:30:33Z,95.1
2023-11-09T06:31:33Z,95.1
2023-11-09T06:32:33Z,95.1
2023-11-09T06:33:33Z,95.1
2023-11-09T06:34:33Z,95.1
2023-11-09T06:35:33Z,95.2
2023-11-09T06:36:33Z,95.4
2023-11-09T06:37:33Z,95.4
2023-11-09T06:38:33Z,95.2
2023-11-09T06:39:33Z,95.1
2023-11-09T06:40:33Z,95.1
2023-11-09T06:41:33Z,95.0
2023-11-09T06:42:33Z,50.0
2023-11-09T06:43:33Z,95.0
2023-11-09T06:44:33Z,94.9
2023-11-09T06:45:33Z,94.9
2023-11-09T06:46:33Z,94.8
2023-11-09T06:47:33Z,94.8
2023-11-09T06:48:33Z,95.0
2023-11-09T06:49:33Z,95.0
2023-11-09T06:50:33Z,95.1
2023-11-09T06:51:33Z,95.1
2023-11-09T06:52:33Z,95.1
2023-11-09T06:53:33Z,95.3
2023-11-09T06:54:33Z,95.3
2023-11-09T06:55:33Z,50.0
2023-11-09T06:56:33Z,95.6
2023-11-09T06:57:33Z,96.3
2023-11-09T06:58:33Z,96.6
2023-11-09T06:59:33Z,96.6
2023-11-09T07:00:33Z,96.5
2023-11-09T07:01:33Z,95.8
2023-11-09T07:02:33Z,95.7
2023-11-09T07:03:33Z,95.7
2023-11-09T07:04:33Z,95.7
2023-11-09T07:05:33Z,96.0
2023-11-09T07:06:33Z,96.0
2023-11-09T07:07:33Z,96.0
2023-11-09T07:08:33Z,50.0
2023-11-09T07:09:33Z,95.3
2023-11-09T07:10:33Z,94.5
2023-11-09T07:11:33Z,50.0
2023-11-09T07:12:33Z,94.3
2023-11-09T07:13:33Z,94.1
2023-11-09T07:14:33Z,93.9
2023-11-09T07:15:33Z,93.8
2023-11-09T07:16:33Z,93.9
2023-11-09T07:17:33Z,93.9
2023-11-09T07:18:33Z,93.9
2023-11-09T07:19:33Z,93.9
2023-11-09T07:20:33Z,93.9
2023-11-09T07:21:33Z,93.9
2023-11-09T07:22:33Z,94.0
2023-11-09T07:23:33Z,94.1
2023-11-09T07:24:33Z,94.0
2023-11-09T07:25:33Z,94.0
2023-11-09T07:26:33Z,94.0
2023-11-09T07:27:33Z,50.0
2023-11-09T07:28:33Z,94.3
2023-11-09T07:29:33Z,94.5
2023-11-09T07:30:33Z,94.7
2023-11-09T07:31:33Z,94.8
2023-11-09T07:32:33Z,50.0
2023-11-09T07:33:33Z,94.8
2023-11-09T07:34:33Z,95.0
2023-11-09T07:35:33Z,95.0
