date_time,heart_zone_id,total_minutes
2023-11-02T10:32,FAT_BURN,1
2023-11-02T10:33,FAT_BURN,1
2023-11-02T10:34,FAT_BURN,1
2023-11-02T10:35,FAT_BURN,1
2023-11-02T10:36,FAT_BURN,1
2023-11-02T10:37,FAT_BURN,1
2023-11-02T10:39,FAT_BURN,1
2023-11-02T10:43,FAT_BURN,1
2023-11-02T10:44,FAT_BURN,1
2023-11-02T10:45,FAT_BURN,1
2023-11-02T10:46,FAT_BURN,1
2023-11-02T10:47,FAT_BURN,1
2023-11-02T10:48,FAT_BURN,1
2023-11-02T10:49,FAT_BURN,1
2023-11-02T10:50,FAT_BURN,1
2023-11-02T14:12,FAT_BURN,1
2023-11-02T14:13,FAT_BURN,1
2023-11-02T14:14,FAT_BURN,1
2023-11-02T14:15,FAT_BURN,1
2023-11-02T14:16,FAT_BURN,1
2023-11-02T14:17,FAT_BURN,1
2023-11-02T14:18,FAT_BURN,1
2023-11-02T14:19,FAT_BURN,1
2023-11-02T14:20,FAT_BURN,1
2023-11-02T14:21,FAT_BURN,1
2023-11-02T14:22,FAT_BURN,1
2023-11-02T14:23,FAT_BURN,1
2023-11-02T14:25,FAT_BURN,1
2023-11-02T14:28,FAT_BURN,1
2023-11-02T14:35,FAT_BURN,1
2023-11-02T14:38,FAT_BURN,1
2023-11-02T15:12,FAT_BURN,1
2023-11-02T15:15,FAT_BURN,1
2023-11-02T15:16,FAT_BURN,1
2023-11-02T15:17,FAT_BURN,1
2023-11-02T15:18,FAT_BURN,1
2023-11-02T15:19,FAT_BURN,1
2023-11-02T15:20,FAT_BURN,1
2023-11-02T15:21,FAT_BURN,1
2023-11-02T16:01,FAT_BURN,1
2023-11-02T16:02,FAT_BURN,1
2023-11-02T16:11,FAT_BURN,1
2023-11-02T16:16,FAT_BURN,1
2023-11-02T16:29,FAT_BURN,1
2023-11-02T16:32,FAT_BURN,1
2023-11-02T16:35,FAT_BURN,1
2023-11-02T16:36,FAT_BURN,1
2023-11-02T22:30,FAT_BURN,1
2023-11-02T22:31,FAT_BURN,1
2023-11-02T22:32,FAT_BURN,1
2023-11-02T22:33,FAT_BURN,1
2023-11-02T22:34,FAT_BURN,1
2023-11-03T01:26,FAT_BURN,1
2023-11-03T01:27,FAT_BURN,1
2023-11-03T01:47,FAT_BURN,1
2023-11-03T08:25,FAT_BURN,1
2023-11-03T08:30,FAT_BURN,1
2023-11-03T08:33,FAT_BURN,1
2023-11-03T08:57,FAT_BURN,1
2023-11-03T08:59,FAT_BURN,1
2023-11-03T09:00,CARDIO,2
2023-11-03T09:01,FAT_BURN,1
2023-11-03T09:02,CARDIO,2
2023-11-03T09:03,FAT_BURN,1
2023-11-03T09:04,FAT_BURN,1
2023-11-03T09:05,FAT_BURN,1
2023-11-03T10:12,FAT_BURN,1
2023-11-03T10:13,FAT_BURN,1
2023-11-03T10:14,FAT_BURN,1
2023-11-03T10:15,FAT_BURN,1
2023-11-03T10:16,FAT_BURN,1
2023-11-03T10:17,FAT_BURN,1
2023-11-03T10:18,FAT_BURN,1
2023-11-03T10:19,FAT_BURN,1
2023-11-03T10:20,FAT_BURN,1
2023-11-03T10:21,FAT_BURN,1
2023-11-03T11:27,FAT_BURN,1
2023-11-03T11:28,FAT_BURN,1
2023-11-03T11:29,FAT_BURN,1
2023-11-03T11:30,FAT_BURN,1
2023-11-03T11:31,FAT_BURN,1
2023-11-03T11:32,FAT_BURN,1
2023-11-03T11:34,FAT_BURN,1
2023-11-03T11:36,FAT_BURN,1
2023-11-03T11:37,FAT_BURN,1
2023-11-03T12:31,FAT_BURN,1
2023-11-03T12:35,CARDIO,2
2023-11-03T12:36,CARDIO,2
2023-11-03T12:37,CARDIO,2
2023-11-03T12:38,CARDIO,2
2023-11-03T12:39,FAT_BURN,1
2023-11-03T12:40,FAT_BURN,1
2023-11-03T12:41,FAT_BURN,1
2023-11-03T12:42,FAT_BURN,1
2023-11-03T12:43,FAT_BURN,1
2023-11-03T14:59,FAT_BURN,1
2023-11-03T15:00,FAT_BURN,1
2023-11-03T15:01,FAT_BURN,1
2023-11-03T15:02,FAT_BURN,1
2023-11-03T15:03,FAT_BURN,1
2023-11-03T15:04,FAT_BURN,1
2023-11-03T15:21,FAT_BURN,1
2023-11-03T15:22,FAT_BURN,1
2023-11-03T15:23,FAT_BURN,1
2023-11-03T15:25,FAT_BURN,1
2023-11-03T15:26,FAT_BURN,1
2023-11-03T15:27,FAT_BURN,1
2023-11-03T15:30,FAT_BURN,1
2023-11-03T15:31,FAT_BURN,1
2023-11-03T15:32,FAT_BURN,1
2023-11-03T15:33,FAT_BURN,1
2023-11-03T15:34,FAT_BURN,1
2023-11-03T15:35,FAT_BURN,1
2023-11-03T15:36,FAT_BURN,1
2023-11-03T15:37,FAT_BURN,1
2023-11-03T15:38,FAT_BURN,1
2023-11-03T15:39,FAT_BURN,1
2023-11-03T15:40,FAT_BURN,1
2023-11-03T15:41,FAT_BURN,1
2023-11-03T16:05,FAT_BURN,1
2023-11-03T16:06,FAT_BURN,1
2023-11-03T16:07,FAT_BURN,1
2023-11-03T16:08,FAT_BURN,1
2023-11-03T16:09,FAT_BURN,1
2023-11-03T16:10,FAT_BURN,1
2023-11-03T16:11,FAT_BURN,1
2023-11-03T16:12,FAT_BURN,1
2023-11-03T16:14,FAT_BURN,1
2023-11-03T16:17,FAT_BURN,1
2023-11-03T16:18,FAT_BURN,1
2023-11-03T18:52,FAT_BURN,1
2023-11-03T18:53,FAT_BURN,1
2023-11-03T18:54,FAT_BURN,1
2023-11-03T18:57,FAT_BURN,1
2023-11-03T19:03,FAT_BURN,1
2023-11-03T19:04,FAT_BURN,1
2023-11-03T19:05,FAT_BURN,1
2023-11-03T19:06,FAT_BURN,1
2023-11-03T19:07,FAT_BURN,1
2023-11-03T19:43,FAT_BURN,1
2023-11-03T19:44,FAT_BURN,1
2023-11-03T19:45,FAT_BURN,1
2023-11-03T19:46,FAT_BURN,1
2023-11-03T19:47,FAT_BURN,1
2023-11-03T19:48,FAT_BURN,1
2023-11-03T19:49,FAT_BURN,1
2023-11-03T19:50,FAT_BURN,1
2023-11-03T19:51,FAT_BURN,1
2023-11-03T19:52,FAT_BURN,1
2023-11-03T19:53,FAT_BURN,1
2023-11-03T19:54,FAT_BURN,1
2023-11-03T19:55,FAT_BURN,1
2023-11-03T19:56,FAT_BURN,1
2023-11-03T19:57,FAT_BURN,1
2023-11-03T19:58,FAT_BURN,1
2023-11-03T19:59,CARDIO,2
2023-11-03T20:00,FAT_BURN,1
2023-11-03T20:01,FAT_BURN,1
2023-11-03T20:02,FAT_BURN,1
2023-11-03T20:03,FAT_BURN,1
2023-11-03T20:04,FAT_BURN,1
2023-11-03T20:05,FAT_BURN,1
2023-11-03T20:08,FAT_BURN,1
2023-11-03T20:09,FAT_BURN,1
2023-11-03T20:10,FAT_BURN,1
2023-11-03T20:11,FAT_BURN,1
2023-11-03T20:12,FAT_BURN,1
2023-11-03T20:13,FAT_BURN,1
2023-11-03T20:14,FAT_BURN,1
2023-11-03T20:23,FAT_BURN,1
2023-11-03T20:38,FAT_BURN,1
2023-11-03T20:39,FAT_BURN,1
2023-11-03T20:40,FAT_BURN,1
2023-11-03T20:42,FAT_BURN,1
2023-11-03T20:43,FAT_BURN,1
2023-11-03T20:44,FAT_BURN,1
2023-11-03T21:00,FAT_BURN,1
2023-11-03T21:01,FAT_BURN,1
2023-11-03T21:18,FAT_BURN,1
2023-11-03T21:28,FAT_BURN,1
2023-11-03T21:50,FAT_BURN,1
2023-11-03T22:03,FAT_BURN,1
2023-11-03T22:04,FAT_BURN,1
2023-11-03T22:07,FAT_BURN,1
2023-11-03T22:08,FAT_BURN,1
2023-11-03T22:09,FAT_BURN,1
2023-11-03T22:10,FAT_BURN,1
2023-11-03T22:25,FAT_BURN,1
2023-11-03T22:34,FAT_BURN,1
2023-11-03T22:35,FAT_BURN,1
2023-11-03T22:36,FAT_BURN,1
2023-11-03T22:37,FAT_BURN,1
2023-11-03T22:38,FAT_BURN,1
2023-11-03T22:39,FAT_BURN,1
2023-11-03T22:40,FAT_BURN,1
2023-11-03T22:41,FAT_BURN,1
2023-11-03T22:42,FAT_BURN,1
2023-11-03T22:43,FAT_BURN,1
2023-11-03T22:44,FAT_BURN,1
2023-11-03T22:45,FAT_BURN,1
2023-11-03T22:46,FAT_BURN,1
2023-11-03T22:47,FAT_BURN,1
2023-11-03T22:48,FAT_BURN,1
2023-11-03T22:49,CARDIO,2
2023-11-03T22:50,CARDIO,2
2023-11-03T22:51,CARDIO,2
2023-11-03T22:52,CARDIO,2
2023-11-03T22:53,CARDIO,2
2023-11-03T22:54,CARDIO,2
2023-11-03T22:55,CARDIO,2
2023-11-03T22:56,FAT_BURN,1
2023-11-03T22:57,FAT_BURN,1
2023-11-03T22:58,FAT_BURN,1
2023-11-03T22:59,FAT_BURN,1
2023-11-03T23:00,FAT_BURN,1
2023-11-03T23:01,CARDIO,2
2023-11-03T23:02,CARDIO,2
2023-11-03T23:03,CARDIO,2
2023-11-03T23:04,CARDIO,2
2023-11-03T23:05,CARDIO,2
2023-11-03T23:06,CARDIO,2
2023-11-03T23:07,FAT_BURN,1
2023-11-03T23:08,FAT_BURN,1
2023-11-03T23:09,FAT_BURN,1
2023-11-03T23:10,FAT_BURN,1
2023-11-03T23:11,FAT_BURN,1
2023-11-03T23:12,FAT_BURN,1
2023-11-03T23:13,FAT_BURN,1
2023-11-03T23:14,FAT_BURN,1
2023-11-03T23:15,FAT_BURN,1
2023-11-03T23:16,FAT_BURN,1
2023-11-03T23:17,FAT_BURN,1
2023-11-03T23:18,FAT_BURN,1
2023-11-03T23:19,FAT_BURN,1
2023-11-03T23:20,FAT_BURN,1
2023-11-03T23:21,FAT_BURN,1
2023-11-03T23:22,FAT_BURN,1
2023-11-03T23:23,FAT_BURN,1
2023-11-03T23:24,FAT_BURN,1
2023-11-03T23:26,FAT_BURN,1
2023-11-03T23:34,FAT_BURN,1
2023-11-03T23:35,FAT_BURN,1
2023-11-03T23:36,FAT_BURN,1
2023-11-03T23:37,FAT_BURN,1
2023-11-03T23:41,FAT_BURN,1
2023-11-03T23:42,FAT_BURN,1
2023-11-03T23:46,FAT_BURN,1
2023-11-03T23:47,FAT_BURN,1
2023-11-03T23:48,FAT_BURN,1
2023-11-03T23:49,FAT_BURN,1
2023-11-03T23:50,FAT_BURN,1
2023-11-03T23:51,FAT_BURN,1
2023-11-03T23:52,FAT_BURN,1
2023-11-03T23:53,FAT_BURN,1
2023-11-03T23:54,FAT_BURN,1
2023-11-03T23:55,FAT_BURN,1
2023-11-03T23:56,FAT_BURN,1
2023-11-03T23:57,FAT_BURN,1
2023-11-03T23:58,FAT_BURN,1
2023-11-03T23:59,FAT_BURN,1
2023-11-04T00:00,FAT_BURN,1
2023-11-04T00:01,FAT_BURN,1
2023-11-04T00:02,FAT_BURN,1
2023-11-04T00:03,FAT_BURN,1
2023-11-04T00:04,FAT_BURN,1
2023-11-04T00:05,FAT_BURN,1
2023-11-04T00:06,FAT_BURN,1
2023-11-04T00:07,FAT_BURN,1
2023-11-04T00:08,FAT_BURN,1
2023-11-04T00:09,FAT_BURN,1
2023-11-04T00:10,FAT_BURN,1
2023-11-04T00:11,FAT_BURN,1
2023-11-04T00:12,FAT_BURN,1
2023-11-04T00:13,FAT_BURN,1
2023-11-04T00:14,CARDIO,2
2023-11-04T00:15,CARDIO,2
2023-11-04T00:16,FAT_BURN,1
2023-11-04T00:17,FAT_BURN,1
2023-11-04T00:18,CARDIO,2
2023-11-04T00:19,FAT_BURN,1
2023-11-04T00:20,FAT_BURN,1
2023-11-04T00:21,FAT_BURN,1
2023-11-04T00:22,FAT_BURN,1
2023-11-04T00:23,FAT_BURN,1
2023-11-04T00:24,FAT_BURN,1
2023-11-04T00:25,FAT_BURN,1
2023-11-04T00:26,FAT_BURN,1
2023-11-04T00:27,FAT_BURN,1
2023-11-04T00:28,FAT_BURN,1
2023-11-04T00:29,FAT_BURN,1
2023-11-04T00:31,FAT_BURN,1
2023-11-04T00:32,FAT_BURN,1
2023-11-04T00:33,FAT_BURN,1
2023-11-04T00:34,FAT_BURN,1
2023-11-04T00:35,FAT_BURN,1
2023-11-04T00:36,FAT_BURN,1
2023-11-04T00:37,FAT_BURN,1
2023-11-04T00:38,FAT_BURN,1
2023-11-04T00:39,FAT_BURN,1
2023-11-04T00:40,FAT_BURN,1
2023-11-04T00:41,FAT_BURN,1
2023-11-04T00:44,FAT_BURN,1
2023-11-04T00:45,FAT_BURN,1
2023-11-04T00:46,CARDIO,2
2023-11-04T00:47,FAT_BURN,1
2023-11-04T00:48,FAT_BURN,1
2023-11-04T00:49,FAT_BURN,1
2023-11-04T00:50,FAT_BURN,1
2023-11-04T00:52,FAT_BURN,1
2023-11-04T00:53,CARDIO,2
2023-11-04T00:54,FAT_BURN,1
2023-11-04T00:58,FAT_BURN,1
2023-11-04T00:59,FAT_BURN,1
2023-11-04T01:00,FAT_BURN,1
2023-11-04T01:01,FAT_BURN,1
2023-11-04T01:03,FAT_BURN,1
2023-11-04T01:04,CARDIO,2
2023-11-04T01:05,FAT_BURN,1
2023-11-04T01:06,FAT_BURN,1
2023-11-04T01:07,FAT_BURN,1
2023-11-04T01:08,FAT_BURN,1
2023-11-04T01:09,FAT_BURN,1
2023-11-04T01:10,FAT_BURN,1
2023-11-04T01:11,FAT_BURN,1
2023-11-04T01:12,FAT_BURN,1
2023-11-04T01:13,CARDIO,2
2023-11-04T01:14,FAT_BURN,1
2023-11-04T01:15,FAT_BURN,1
2023-11-04T01:16,FAT_BURN,1
2023-11-04T01:17,FAT_BURN,1
2023-11-04T01:20,FAT_BURN,1
2023-11-04T01:25,FAT_BURN,1
2023-11-04T01:26,FAT_BURN,1
2023-11-04T01:27,FAT_BURN,1
2023-11-04T01:33,FAT_BURN,1
2023-11-04T01:55,FAT_BURN,1
2023-11-04T01:58,FAT_BURN,1
2023-11-04T01:59,FAT_BURN,1
2023-11-04T02:00,FAT_BURN,1
2023-11-04T02:01,FAT_BURN,1
2023-11-04T02:02,FAT_BURN,1
2023-11-04T02:03,FAT_BURN,1
2023-11-04T02:05,FAT_BURN,1
2023-11-04T02:06,FAT_BURN,1
2023-11-04T02:07,FAT_BURN,1
2023-11-04T02:08,FAT_BURN,1
2023-11-04T02:10,FAT_BURN,1
2023-11-04T02:11,FAT_BURN,1
2023-11-04T02:30,FAT_BURN,1
2023-11-04T02:31,FAT_BURN,1
2023-11-04T02:32,FAT_BURN,1
2023-11-04T02:33,FAT_BURN,1
2023-11-04T02:34,FAT_BURN,1
2023-11-04T11:20,FAT_BURN,1
2023-11-04T11:21,FAT_BURN,1
2023-11-04T11:22,FAT_BURN,1
2023-11-04T11:23,FAT_BURN,1
2023-11-04T11:24,FAT_BURN,1
2023-11-04T11:25,FAT_BURN,1
2023-11-04T11:27,FAT_BURN,1
2023-11-04T11:28,FAT_BURN,1
2023-11-04T11:29,FAT_BURN,1
2023-11-04T11:30,FAT_BURN,1
2023-11-04T11:31,FAT_BURN,1
2023-11-04T11:45,FAT_BURN,1
2023-11-04T11:46,FAT_BURN,1
2023-11-04T11:48,FAT_BURN,1
2023-11-04T11:49,FAT_BURN,1
2023-11-04T11:50,FAT_BURN,1
2023-11-04T11:52,FAT_BURN,1
2023-11-04T11:53,FAT_BURN,1
2023-11-04T11:54,FAT_BURN,1
2023-11-04T11:55,FAT_BURN,1
2023-11-04T12:44,FAT_BURN,1
2023-11-04T12:45,FAT_BURN,1
2023-11-04T12:46,FAT_BURN,1
2023-11-04T13:12,FAT_BURN,1
2023-11-04T13:13,FAT_BURN,1
2023-11-04T13:14,FAT_BURN,1
2023-11-04T15:07,FAT_BURN,1
2023-11-04T15:08,FAT_BURN,1
2023-11-04T15:09,FAT_BURN,1
2023-11-04T15:10,FAT_BURN,1
2023-11-04T15:11,FAT_BURN,1
2023-11-04T15:12,FAT_BURN,1
2023-11-04T15:13,FAT_BURN,1
2023-11-04T19:20,FAT_BURN,1
2023-11-04T19:21,FAT_BURN,1
2023-11-04T23:23,FAT_BURN,1
2023-11-04T23:36,FAT_BURN,1
2023-11-04T23:37,FAT_BURN,1
2023-11-04T23:43,FAT_BURN,1
2023-11-04T23:44,FAT_BURN,1
2023-11-04T23:45,FAT_BURN,1
2023-11-04T23:46,FAT_BURN,1
2023-11-04T23:47,FAT_BURN,1
2023-11-04T23:51,FAT_BURN,1
2023-11-04T23:52,FAT_BURN,1
2023-11-04T23:54,FAT_BURN,1
2023-11-04T23:55,FAT_BURN,1
2023-11-05T01:27,FAT_BURN,1
2023-11-05T01:28,FAT_BURN,1
2023-11-05T01:29,FAT_BURN,1
2023-11-05T01:30,FAT_BURN,1
2023-11-05T01:35,FAT_BURN,1
2023-11-05T01:36,FAT_BURN,1
2023-11-05T02:06,FAT_BURN,1
2023-11-05T02:07,FAT_BURN,1
2023-11-05T02:08,CARDIO,2
2023-11-05T02:11,FAT_BURN,1
2023-11-05T13:31,FAT_BURN,1
2023-11-05T13:50,FAT_BURN,1
2023-11-05T13:52,FAT_BURN,1
2023-11-05T15:42,FAT_BURN,1
2023-11-05T15:44,FAT_BURN,1
2023-11-05T15:45,FAT_BURN,1
2023-11-05T15:46,FAT_BURN,1
2023-11-05T15:47,CARDIO,2
2023-11-05T15:48,CARDIO,2
2023-11-05T15:49,FAT_BURN,1
2023-11-05T15:50,FAT_BURN,1
2023-11-05T15:51,FAT_BURN,1
2023-11-05T15:52,CARDIO,2
2023-11-05T15:53,FAT_BURN,1
2023-11-05T15:54,FAT_BURN,1
2023-11-05T15:55,FAT_BURN,1
2023-11-05T15:56,FAT_BURN,1
2023-11-05T15:57,FAT_BURN,1
2023-11-05T15:58,FAT_BURN,1
2023-11-05T15:59,FAT_BURN,1
2023-11-05T16:00,FAT_BURN,1
2023-11-05T16:01,FAT_BURN,1
2023-11-05T16:02,FAT_BURN,1
2023-11-05T16:03,FAT_BURN,1
2023-11-05T16:04,FAT_BURN,1
2023-11-05T16:05,FAT_BURN,1
2023-11-05T16:06,FAT_BURN,1
2023-11-05T16:07,FAT_BURN,1
2023-11-05T16:08,FAT_BURN,1
2023-11-05T16:09,FAT_BURN,1
2023-11-05T16:10,FAT_BURN,1
2023-11-05T16:20,FAT_BURN,1
2023-11-05T16:21,FAT_BURN,1
2023-11-05T16:22,FAT_BURN,1
2023-11-05T17:14,FAT_BURN,1
2023-11-05T17:15,FAT_BURN,1
2023-11-05T17:16,FAT_BURN,1
2023-11-05T17:17,FAT_BURN,1
2023-11-05T17:18,FAT_BURN,1
2023-11-05T17:55,FAT_BURN,1
2023-11-05T17:56,FAT_BURN,1
2023-11-05T17:57,FAT_BURN,1
2023-11-05T17:58,FAT_BURN,1
2023-11-05T17:59,FAT_BURN,1
2023-11-05T18:00,FAT_BURN,1
2023-11-05T18:01,FAT_BURN,1
2023-11-05T18:02,FAT_BURN,1
2023-11-05T18:04,FAT_BURN,1
2023-11-05T18:05,FAT_BURN,1
2023-11-05T20:18,FAT_BURN,1
2023-11-05T20:19,FAT_BURN,1
2023-11-05T20:33,FAT_BURN,1
2023-11-05T20:34,FAT_BURN,1
2023-11-06T08:39,FAT_BURN,1
2023-11-06T08:40,FAT_BURN,1
2023-11-06T08:41,FAT_BURN,1
2023-11-06T08:42,FAT_BURN,1
2023-11-06T08:59,FAT_BURN,1
2023-11-06T09:00,FAT_BURN,1
2023-11-06T09:01,FAT_BURN,1
2023-11-06T09:02,FAT_BURN,1
2023-11-06T09:03,FAT_BURN,1
2023-11-06T09:04,FAT_BURN,1
2023-11-06T09:05,FAT_BURN,1
2023-11-06T09:06,FAT_BURN,1
2023-11-06T09:07,FAT_BURN,1
2023-11-06T10:20,FAT_BURN,1
2023-11-06T10:24,FAT_BURN,1
2023-11-06T10:25,FAT_BURN,1
2023-11-06T10:26,FAT_BURN,1
2023-11-06T10:27,FAT_BURN,1
2023-11-06T10:28,FAT_BURN,1
2023-11-06T10:30,FAT_BURN,1
2023-11-06T10:31,FAT_BURN,1
2023-11-06T10:35,FAT_BURN,1
2023-11-06T12:18,FAT_BURN,1
2023-11-06T12:19,FAT_BURN,1
2023-11-06T12:20,FAT_BURN,1
2023-11-06T12:21,FAT_BURN,1
2023-11-06T12:22,FAT_BURN,1
2023-11-06T12:23,FAT_BURN,1
2023-11-06T12:24,FAT_BURN,1
2023-11-06T12:25,FAT_BURN,1
2023-11-06T12:26,FAT_BURN,1
2023-11-06T12:27,FAT_BURN,1
2023-11-06T12:28,FAT_BURN,1
2023-11-06T12:29,FAT_BURN,1
2023-11-06T12:30,FAT_BURN,1
2023-11-06T12:31,FAT_BURN,1
2023-11-06T12:32,FAT_BURN,1
2023-11-06T12:33,CARDIO,2
2023-11-06T12:34,FAT_BURN,1
2023-11-06T12:49,FAT_BURN,1
2023-11-06T12:50,FAT_BURN,1
2023-11-06T13:53,FAT_BURN,1
2023-11-06T13:54,FAT_BURN,1
2023-11-06T15:59,FAT_BURN,1
2023-11-06T16:00,FAT_BURN,1
2023-11-06T16:01,FAT_BURN,1
2023-11-06T16:02,FAT_BURN,1
2023-11-06T16:03,FAT_BURN,1
2023-11-06T16:04,FAT_BURN,1
2023-11-06T16:05,FAT_BURN,1
2023-11-06T16:06,FAT_BURN,1
2023-11-06T16:09,FAT_BURN,1
2023-11-06T16:10,FAT_BURN,1
2023-11-06T16:11,FAT_BURN,1
2023-11-06T16:12,FAT_BURN,1
2023-11-06T16:15,FAT_BURN,1
2023-11-06T16:16,FAT_BURN,1
2023-11-06T16:17,CARDIO,2
2023-11-06T16:18,FAT_BURN,1
2023-11-06T16:19,FAT_BURN,1
2023-11-06T16:20,FAT_BURN,1
2023-11-06T16:21,FAT_BURN,1
2023-11-06T16:25,FAT_BURN,1
2023-11-06T16:27,FAT_BURN,1
2023-11-06T16:30,FAT_BURN,1
2023-11-06T16:31,FAT_BURN,1
2023-11-06T16:32,FAT_BURN,1
2023-11-06T16:33,FAT_BURN,1
2023-11-06T16:34,FAT_BURN,1
2023-11-06T16:35,FAT_BURN,1
2023-11-06T16:40,FAT_BURN,1
2023-11-06T16:41,FAT_BURN,1
2023-11-06T16:42,FAT_BURN,1
2023-11-06T16:43,FAT_BURN,1
2023-11-06T16:44,FAT_BURN,1
2023-11-06T16:45,FAT_BURN,1
2023-11-06T16:46,FAT_BURN,1
2023-11-06T16:49,FAT_BURN,1
2023-11-06T16:50,FAT_BURN,1
2023-11-06T16:51,FAT_BURN,1
2023-11-06T16:52,FAT_BURN,1
2023-11-06T17:08,FAT_BURN,1
2023-11-06T17:09,FAT_BURN,1
2023-11-06T17:10,FAT_BURN,1
2023-11-06T17:11,FAT_BURN,1
2023-11-06T17:17,FAT_BURN,1
2023-11-06T17:18,FAT_BURN,1
2023-11-06T17:19,FAT_BURN,1
2023-11-06T17:20,CARDIO,2
2023-11-06T17:21,FAT_BURN,1
2023-11-06T17:22,FAT_BURN,1
2023-11-06T17:28,FAT_BURN,1
2023-11-06T17:29,FAT_BURN,1
2023-11-06T17:35,FAT_BURN,1
2023-11-06T17:38,FAT_BURN,1
2023-11-06T17:40,FAT_BURN,1
2023-11-06T17:41,FAT_BURN,1
2023-11-06T17:47,FAT_BURN,1
2023-11-06T17:48,FAT_BURN,1
2023-11-06T17:54,FAT_BURN,1
2023-11-06T17:55,FAT_BURN,1
2023-11-06T17:56,FAT_BURN,1
2023-11-06T17:57,FAT_BURN,1
2023-11-06T17:58,FAT_BURN,1
2023-11-06T17:59,FAT_BURN,1
2023-11-06T18:00,FAT_BURN,1
2023-11-06T18:01,FAT_BURN,1
2023-11-06T18:02,FAT_BURN,1
2023-11-06T18:03,FAT_BURN,1
2023-11-06T18:04,FAT_BURN,1
2023-11-06T18:05,FAT_BURN,1
2023-11-06T18:06,FAT_BURN,1
2023-11-06T18:07,FAT_BURN,1
2023-11-06T18:47,FAT_BURN,1
2023-11-06T18:48,FAT_BURN,1
2023-11-06T18:49,FAT_BURN,1
2023-11-06T18:57,FAT_BURN,1
2023-11-06T18:58,CARDIO,2
2023-11-06T18:59,FAT_BURN,1
2023-11-06T19:00,CARDIO,2
2023-11-06T19:01,CARDIO,2
2023-11-06T19:02,FAT_BURN,1
2023-11-06T19:03,CARDIO,2
2023-11-06T19:04,CARDIO,2
2023-11-06T19:05,CARDIO,2
2023-11-06T19:06,CARDIO,2
2023-11-06T19:07,CARDIO,2
2023-11-06T19:08,CARDIO,2
2023-11-06T19:09,FAT_BURN,1
2023-11-06T19:10,FAT_BURN,1
2023-11-06T19:12,FAT_BURN,1
2023-11-06T19:13,CARDIO,2
2023-11-06T19:14,FAT_BURN,1
2023-11-06T19:21,FAT_BURN,1
2023-11-06T19:38,FAT_BURN,1
2023-11-06T19:39,FAT_BURN,1
2023-11-06T19:40,FAT_BURN,1
2023-11-06T19:44,FAT_BURN,1
2023-11-06T19:45,FAT_BURN,1
2023-11-06T19:47,FAT_BURN,1
2023-11-06T19:48,FAT_BURN,1
2023-11-06T19:51,FAT_BURN,1
2023-11-06T19:52,FAT_BURN,1
