timestamp,value
2023-10-24T00:50:33Z,50.0
2023-10-24T00:51:33Z,50.0
2023-10-24T00:52:33Z,75.1
2023-10-24T00:53:33Z,78.1
2023-10-24T00:54:33Z,82.8
2023-10-24T00:55:33Z,50.0
2023-10-24T00:56:33Z,50.0
2023-10-24T00:57:33Z,84.3
2023-10-24T00:58:33Z,50.0
2023-10-24T00:59:33Z,84.7
2023-10-24T01:00:33Z,50.0
2023-10-24T01:01:33Z,50.0
2023-10-24T01:02:33Z,50.0
2023-10-24T01:03:33Z,88.2
2023-10-24T01:04:33Z,89.2
2023-10-24T01:05:33Z,50.0
2023-10-24T01:06:33Z,50.0
2023-10-24T01:07:33Z,50.0
2023-10-24T01:08:33Z,50.0
2023-10-24T01:09:33Z,50.0
2023-10-24T01:10:33Z,50.0
2023-10-24T01:11:33Z,50.0
2023-10-24T01:12:33Z,50.0
2023-10-24T01:13:33Z,50.0
2023-10-24T01:14:33Z,50.0
2023-10-24T01:15:33Z,50.0
2023-10-24T01:16:33Z,50.0
2023-10-24T01:17:33Z,50.0
2023-10-24T01:18:33Z,50.0
2023-10-24T01:19:33Z,50.0
2023-10-24T01:20:33Z,50.0
2023-10-24T01:21:33Z,50.0
2023-10-24T01:22:33Z,50.0
2023-10-24T01:23:33Z,50.0
2023-10-24T01:24:33Z,50.0
2023-10-24T04:24:33Z,87.4
2023-10-24T04:25:33Z,89.3
2023-10-24T04:26:33Z,91.7
2023-10-24T04:27:33Z,93.9
2023-10-24T04:28:33Z,95.4
2023-10-24T04:29:33Z,50.0
2023-10-24T04:30:33Z,96.0
2023-10-24T04:31:33Z,96.2
2023-10-24T04:32:33Z,96.2
2023-10-24T04:33:33Z,96.2
2023-10-24T04:34:33Z,50.0
2023-10-24T04:35:33Z,96.3
2023-10-24T04:36:33Z,96.4
2023-10-24T04:37:33Z,96.5
2023-10-24T04:38:33Z,50.0
2023-10-24T04:39:33Z,96.5
2023-10-24T04:40:33Z,96.5
2023-10-24T04:41:33Z,96.5
2023-10-24T04:42:33Z,96.5
2023-10-24T04:43:33Z,96.4
2023-10-24T04:44:33Z,95.7
2023-10-24T04:45:33Z,95.8
2023-10-24T04:46:33Z,95.9
