timestamp,value
2023-10-29T18:01:03Z,50.0
2023-10-29T18:02:03Z,50.0
2023-10-29T18:03:03Z,50.0
2023-10-29T18:04:03Z,50.0
2023-10-29T18:05:03Z,50.0
2023-10-29T18:06:03Z,50.0
2023-10-29T18:07:03Z,50.0
2023-10-29T18:08:03Z,50.0
2023-10-29T18:09:03Z,85.9
2023-10-29T18:10:03Z,50.0
2023-10-29T18:11:03Z,86.7
2023-10-29T18:12:03Z,50.0
2023-10-29T18:13:03Z,50.0
2023-10-29T18:14:03Z,50.0
2023-10-29T18:15:03Z,83.6
2023-10-29T18:16:03Z,83.4
2023-10-29T18:17:03Z,83.3
2023-10-29T18:18:03Z,82.8
2023-10-29T18:19:03Z,82.9
2023-10-29T18:20:03Z,83.4
2023-10-29T18:21:03Z,84.1
2023-10-29T18:22:03Z,84.6
2023-10-29T18:23:03Z,84.6
2023-10-29T18:24:03Z,84.6
2023-10-29T18:25:03Z,84.7
2023-10-29T18:26:03Z,84.3
2023-10-29T18:27:03Z,84.1
2023-10-29T18:28:03Z,50.0
2023-10-29T18:29:03Z,87.6
2023-10-29T18:30:03Z,50.0
2023-10-29T18:31:03Z,87.9
